LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
29,51:40.269,79.155,31.447,198.22,1:43.650,26.0,14,18,T. Calderón,BWT Arden,Silverstone,Feature Race,,Round 7 ,2019-07-14
29,51:52.230,91.116,11.961,197.459,1:43.211,27.0,15,17,M. Raghunathan,MP Motorsport,Silverstone,Feature Race,,Round 7 ,2019-07-14
28,49:26.040,DNF,-,200.379,1:42.798,20.0,16,3,N. Mazepin,ART Grand Prix,Silverstone,Feature Race,,Round 7 ,2019-07-14
28,50:54.317,1 LAP,93.277,194.259,1:42.455,21.0,17,20,G. Alesi,Trident,Silverstone,Feature Race,,Round 7 ,2019-07-14
28,51:45.723,1 LAP,51.406,191.044,1:41.258,28.0,18,19,A. Hubert,BWT Arden,Silverstone,Feature Race,,Round 7 ,2019-07-14
11,1:38.182,-,-,216.002,,,1,7,G. Zhou,UNI-Virtuosi,Silverstone,Qualifying Session,16:21:36,Round 7 ,2019-07-14
11,1:38.410,0.228,0.228,215.502,,,2,8,L. Ghiotto,UNI-Virtuosi,Silverstone,Qualifying Session,16:21:47,Round 7 ,2019-07-14
11,1:38.511,0.329,0.101,215.281,,,3,5,S. Sette Câmara,DAMS,Silverstone,Qualifying Session,16:02:18,Round 7 ,2019-07-14
10,1:38.519,0.337,0.008,215.264,,,4,6,N. Latifi,DAMS,Silverstone,Qualifying Session,16:01:58,Round 7 ,2019-07-14
11,1:38.547,0.365,0.028,215.202,,,5,1,L. Delétraz,Carlin,Silverstone,Qualifying Session,16:20:47,Round 7 ,2019-07-14
10,1:38.549,0.367,0.002,215.198,,,6,11,C. Ilott,Sauber Junior Team by Charouz,Silverstone,Qualifying Session,16:20:23,Round 7 ,2019-07-14
12,1:38.613,0.431,0.064,215.058,,,7,4,N. de Vries,ART Grand Prix,Silverstone,Qualifying Session,16:20:11,Round 7 ,2019-07-14
11,1:38.686,0.504,0.073,214.899,,,8,15,J. Aitken,Campos Racing,Silverstone,Qualifying Session,16:20:41,Round 7 ,2019-07-14
11,1:38.877,0.695,0.191,214.484,,,9,2,N. Matsushita,Carlin,Silverstone,Qualifying Session,16:20:55,Round 7 ,2019-07-14
11,1:39.046,0.864,0.169,214.118,,,10,19,A. Hubert,BWT Arden,Silverstone,Qualifying Session,16:02:04,Round 7 ,2019-07-14
11,1:39.071,0.889,0.025,214.064,,,11,12,J. Correa,Sauber Junior Team by Charouz,Silverstone,Qualifying Session,16:20:44,Round 7 ,2019-07-14
11,1:39.225,1.043,0.154,213.732,,,12,16,J. King,MP Motorsport,Silverstone,Qualifying Session,16:17:18,Round 7 ,2019-07-14
12,1:39.227,1.045,0.002,213.728,,,13,9,M. Schumacher,PREMA Racing,Silverstone,Qualifying Session,16:06:29,Round 7 ,2019-07-14
12,1:39.512,1.330,0.285,213.116,,,14,14,A. Maini,Campos Racing,Silverstone,Qualifying Session,16:24:46,Round 7 ,2019-07-14
10,1:39.574,1.392,0.062,212.983,,,15,20,G. Alesi,Trident,Silverstone,Qualifying Session,16:01:18,Round 7 ,2019-07-14
12,1:39.615,1.433,0.041,212.895,,,16,3,N. Mazepin,ART Grand Prix,Silverstone,Qualifying Session,16:20:21,Round 7 ,2019-07-14
12,1:39.622,1.440,0.007,212.88,,,17,21,D. Boccolacci,Trident,Silverstone,Qualifying Session,16:20:35,Round 7 ,2019-07-14
11,1:39.790,1.608,0.168,212.522,,,18,10,S. Gelael,PREMA Racing,Silverstone,Qualifying Session,16:21:15,Round 7 ,2019-07-14
12,1:40.530,2.348,0.740,210.957,,,19,18,T. Calderón,BWT Arden,Silverstone,Qualifying Session,16:20:28,Round 7 ,2019-07-14
11,1:41.725,3.543,1.195,208.479,,,20,17,M. Raghunathan,MP Motorsport,Silverstone,Qualifying Session,16:05:31,Round 7 ,2019-07-14
18,1:39.166,-,-,213.859,,,1,8,L. Ghiotto,UNI-Virtuosi,Silverstone,Free Practice,12:15:05,Round 7 ,2019-07-14
20,1:39.281,0.115,0.115,213.611,,,2,6,N. Latifi,DAMS,Silverstone,Free Practice,12:27:11,Round 7 ,2019-07-14
18,1:39.327,0.161,0.046,213.512,,,3,7,G. Zhou,UNI-Virtuosi,Silverstone,Free Practice,12:34:45,Round 7 ,2019-07-14
17,1:39.554,0.388,0.227,213.026,,,4,15,J. Aitken,Campos Racing,Silverstone,Free Practice,12:24:57,Round 7 ,2019-07-14
20,1:39.622,0.456,0.068,212.88,,,5,5,S. Sette Câmara,DAMS,Silverstone,Free Practice,12:08:15,Round 7 ,2019-07-14
22,1:39.692,0.526,0.070,212.731,,,6,4,N. de Vries,ART Grand Prix,Silverstone,Free Practice,12:08:06,Round 7 ,2019-07-14
20,1:39.899,0.733,0.207,212.29,,,7,14,A. Maini,Campos Racing,Silverstone,Free Practice,12:30:06,Round 7 ,2019-07-14
21,1:40.034,0.868,0.135,212.003,,,8,1,L. Delétraz,Carlin,Silverstone,Free Practice,12:27:46,Round 7 ,2019-07-14
22,1:40.039,0.873,0.005,211.993,,,9,2,N. Matsushita,Carlin,Silverstone,Free Practice,12:29:53,Round 7 ,2019-07-14
21,1:40.062,0.896,0.023,211.944,,,10,16,J. King,MP Motorsport,Silverstone,Free Practice,12:19:26,Round 7 ,2019-07-14
17,1:40.141,0.975,0.079,211.777,,,11,9,M. Schumacher,PREMA Racing,Silverstone,Free Practice,12:16:42,Round 7 ,2019-07-14
21,1:40.154,0.988,0.013,211.749,,,12,3,N. Mazepin,ART Grand Prix,Silverstone,Free Practice,12:12:34,Round 7 ,2019-07-14
19,1:40.452,1.286,0.298,211.121,,,13,20,G. Alesi,Trident,Silverstone,Free Practice,12:09:36,Round 7 ,2019-07-14
22,1:40.735,1.569,0.283,210.528,,,14,11,C. Ilott,Sauber Junior Team by Charouz,Silverstone,Free Practice,12:09:12,Round 7 ,2019-07-14
17,1:40.779,1.613,0.044,210.436,,,15,21,D. Boccolacci,Trident,Silverstone,Free Practice,12:32:50,Round 7 ,2019-07-14
21,1:40.789,1.623,0.010,210.415,,,16,19,A. Hubert,BWT Arden,Silverstone,Free Practice,12:21:49,Round 7 ,2019-07-14
21,1:40.878,1.712,0.089,210.23,,,17,12,J. Correa,Sauber Junior Team by Charouz,Silverstone,Free Practice,12:09:09,Round 7 ,2019-07-14
20,1:41.841,2.675,0.963,208.242,,,18,18,T. Calderón,BWT Arden,Silverstone,Free Practice,12:40:00,Round 7 ,2019-07-14
19,1:42.792,3.626,0.951,206.315,,,19,17,M. Raghunathan,MP Motorsport,Silverstone,Free Practice,12:36:50,Round 7 ,2019-07-14
3,2:00.608,21.442,17.816,175.839,,,20,10,S. Gelael,PREMA Racing,Silverstone,Free Practice,12:01:09,Round 7 ,2019-07-14
