LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
28,43:01.086,-,-,173.039,1:30.747,5.0,1,6,A. Markelov,RUSSIAN TIME,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:12.926,11.840,-,172.249,1:30.878,6.0,2,10,N. Latifi,DAMS,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:14.372,13.286,1.446,172.153,1:30.838,10.0,3,9,O. Rowland,DAMS,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:15.777,14.691,1.405,172.06,1:29.307,20.0,4,5,L. Ghiotto,RUSSIAN TIME,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:17.583,16.497,1.806,171.94,1:30.158,24.0,5,2,A. Fuoco,PREMA Racing,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:21.287,20.201,3.704,171.695,1:29.296,22.0,6,3,N. de Vries,Racing Engineering,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:21.596,20.510,0.309,171.675,1:29.579,23.0,7,1,C. Leclerc,PREMA Racing,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:26.113,25.027,4.517,171.377,1:30.848,2.0,8,12,Á. Palou,Campos Racing,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:26.699,25.613,0.586,171.339,1:31.369,6.0,9,8,A. Albon,ART Grand Prix,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:31.497,30.411,4.798,171.024,1:31.249,6.0,10,20,N. Nato,Pertamina Arden,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:35.145,34.059,3.648,170.786,1:31.505,6.0,11,7,N. Matsushita,ART Grand Prix,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:39.160,38.074,4.015,170.524,1:31.470,9.0,12,18,L. Delétraz,Rapax,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:45.343,44.257,6.183,170.122,1:30.280,14.0,13,17,S. Ferrucci,Trident,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:53.122,52.036,7.779,169.62,1:30.443,26.0,14,14,S. Sette Câmara,MP Motorsport,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
28,43:53.481,52.395,0.359,169.596,1:31.197,6.0,15,16,N. Jeffri,Trident,Jerez de la Frontera,Sprint Race,,Round 10 ,2017-10-08
