LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
39,1:20:02.426,-,-,97.557,1:22.071,31.0,1,7,F. Vesti,PREMA Racing,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:04.930,2.504,2.504,97.507,1:22.058,32.0,2,5,T. Pourchaire,ART Grand Prix,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:17.979,15.553,13.049,97.243,1:23.564,30.0,3,3,Z. Maloney,Carlin,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:24.049,21.623,6.070,97.12,1:23.259,29.0,4,22,R. Verschoor,Van Amersfoort Racing,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:24.790,22.364,0.741,97.105,1:23.499,18.0,5,1,D. Hauger,MP Motorsport,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:27.743,25.317,2.953,97.046,1:23.760,29.0,6,24,K. Maini,Campos Racing,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:29.794,27.368,2.051,97.005,1:23.877,30.0,7,20,R. Stanek,Trident,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:30.079,27.653,0.285,96.999,1:21.724,32.0,8,6,V. Martins,ART Grand Prix,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:44.510,42.084,14.431,96.71,1:22.613,30.0,9,9,J. Crawford,Hitech Pulse-Eight,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:46.798,44.372,2.288,96.664,1:22.856,32.0,10,11,A. Iwasa,DAMS,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:47.679,45.253,0.881,96.647,1:22.614,33.0,11,8,O. Bearman,PREMA Racing,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:48.475,46.049,0.796,96.631,1:22.693,34.0,12,10,I. Hadjar,Hitech Pulse-Eight,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:20:56.985,54.559,8.510,96.462,1:22.992,38.0,13,2,J. Daruvala,MP Motorsport,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:21:00.068,57.642,3.083,96.4,1:23.454,32.0,14,23,J. Correa,Van Amersfoort Racing,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:21:14.478,72.052,14.410,96.115,1:23.041,30.0,15,16,R. Nissany,PHM Racing by Charouz,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:21:14.836,72.410,0.358,96.108,1:23.274,31.0,16,17,B. Benavides,PHM Racing by Charouz,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
39,1:21:15.268,72.842,0.432,96.1,1:23.134,31.0,17,21,C. Novalak,Trident,Monte Carlo,Feature Race,,Round 6 ,2023-05-28
