LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
14,1:13.961,0.420,0.138,210.175,,,4,7,J. Aitken,ART Grand Prix,Spielberg,Qualifying Session,17:21:15,Round 6 ,2018-07-01
14,1:13.999,0.458,0.038,210.067,,,5,16,A. Maini,Trident,Spielberg,Qualifying Session,17:24:34,Round 6 ,2018-07-01
13,1:14.014,0.473,0.015,210.025,,,6,11,M. Günther,BWT Arden,Spielberg,Qualifying Session,17:21:59,Round 6 ,2018-07-01
14,1:14.104,0.563,0.090,209.77,,,7,20,L. Delétraz,Charouz Racing System,Spielberg,Qualifying Session,17:24:26,Round 6 ,2018-07-01
14,1:14.115,0.574,0.011,209.738,,,8,5,A. Albon,DAMS,Spielberg,Qualifying Session,17:22:13,Round 6 ,2018-07-01
14,1:14.171,0.630,0.056,209.58,,,9,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Spielberg,Qualifying Session,17:24:09,Round 6 ,2018-07-01
14,1:14.201,0.660,0.030,209.495,,,10,2,T. Makino,RUSSIAN TIME,Spielberg,Qualifying Session,17:21:45,Round 6 ,2018-07-01
16,1:14.309,0.768,0.108,209.191,,,11,14,L. Ghiotto,Campos Vexatec Racing,Spielberg,Qualifying Session,17:22:06,Round 6 ,2018-07-01
14,1:14.323,0.782,0.014,209.151,,,12,9,R. Merhi,MP Motorsport,Spielberg,Qualifying Session,17:25:01,Round 6 ,2018-07-01
14,1:14.330,0.789,0.007,209.132,,,13,21,A. Fuoco,Charouz Racing System,Spielberg,Qualifying Session,17:24:24,Round 6 ,2018-07-01
14,1:14.334,0.793,0.004,209.12,,,14,17,S. Ferrucci,Trident,Spielberg,Qualifying Session,17:22:08,Round 6 ,2018-07-01
16,1:14.363,0.822,0.029,209.039,,,15,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Spielberg,Qualifying Session,17:21:36,Round 6 ,2018-07-01
14,1:14.389,0.848,0.026,208.966,,,16,10,R. Boschung,MP Motorsport,Spielberg,Qualifying Session,17:22:10,Round 6 ,2018-07-01
14,1:14.400,0.859,0.011,208.935,,,17,12,N. Fukuzumi,BWT Arden,Spielberg,Qualifying Session,17:24:37,Round 6 ,2018-07-01
15,1:14.589,1.048,0.189,208.406,,,18,1,A. Markelov,RUSSIAN TIME,Spielberg,Qualifying Session,17:07:44,Round 6 ,2018-07-01
14,1:14.700,1.159,0.111,208.096,,,19,6,N. Latifi,DAMS,Spielberg,Qualifying Session,17:25:08,Round 6 ,2018-07-01
16,1:15.436,1.895,0.736,206.066,,,20,15,R. Nissany,Campos Vexatec Racing,Spielberg,Qualifying Session,17:24:50,Round 6 ,2018-07-01
27,1:14.159,-,-,209.614,,,1,8,G. Russell,ART Grand Prix,Spielberg,Free Practice,13:13:06,Round 6 ,2018-07-01
25,1:14.321,0.162,0.162,209.157,,,2,5,A. Albon,DAMS,Spielberg,Free Practice,13:14:38,Round 6 ,2018-07-01
24,1:14.418,0.259,0.097,208.884,,,3,9,R. Merhi,MP Motorsport,Spielberg,Free Practice,13:15:21,Round 6 ,2018-07-01
26,1:14.510,0.351,0.092,208.627,,,4,18,S. Sette Câmara,Carlin,Spielberg,Free Practice,13:13:33,Round 6 ,2018-07-01
24,1:14.603,0.444,0.093,208.366,,,5,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Spielberg,Free Practice,13:13:37,Round 6 ,2018-07-01
24,1:14.631,0.472,0.028,208.288,,,6,19,L. Norris,Carlin,Spielberg,Free Practice,13:13:03,Round 6 ,2018-07-01
24,1:14.649,0.490,0.018,208.238,,,7,21,A. Fuoco,Charouz Racing System,Spielberg,Free Practice,13:45:45,Round 6 ,2018-07-01
21,1:14.809,0.650,0.160,207.793,,,8,1,A. Markelov,RUSSIAN TIME,Spielberg,Free Practice,13:16:02,Round 6 ,2018-07-01
19,1:14.838,0.679,0.029,207.712,,,9,7,J. Aitken,ART Grand Prix,Spielberg,Free Practice,13:31:29,Round 6 ,2018-07-01
25,1:14.845,0.686,0.007,207.693,,,10,11,M. Günther,BWT Arden,Spielberg,Free Practice,13:21:19,Round 6 ,2018-07-01
28,1:14.853,0.694,0.008,207.671,,,11,17,S. Ferrucci,Trident,Spielberg,Free Practice,13:14:40,Round 6 ,2018-07-01
21,1:14.993,0.834,0.140,207.283,,,12,2,T. Makino,RUSSIAN TIME,Spielberg,Free Practice,13:18:04,Round 6 ,2018-07-01
25,1:15.122,0.963,0.129,206.927,,,13,14,L. Ghiotto,Campos Vexatec Racing,Spielberg,Free Practice,13:13:58,Round 6 ,2018-07-01
21,1:15.318,1.159,0.196,206.388,,,14,12,N. Fukuzumi,BWT Arden,Spielberg,Free Practice,13:20:34,Round 6 ,2018-07-01
27,1:15.359,1.200,0.041,206.276,,,15,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Spielberg,Free Practice,13:15:52,Round 6 ,2018-07-01
26,1:15.401,1.242,0.042,206.161,,,16,20,L. Delétraz,Charouz Racing System,Spielberg,Free Practice,13:29:15,Round 6 ,2018-07-01
26,1:15.488,1.329,0.087,205.924,,,17,16,A. Maini,Trident,Spielberg,Free Practice,13:22:52,Round 6 ,2018-07-01
18,1:15.591,1.432,0.103,205.643,,,18,10,R. Boschung,MP Motorsport,Spielberg,Free Practice,13:16:09,Round 6 ,2018-07-01
21,1:15.796,1.637,0.205,205.087,,,19,6,N. Latifi,DAMS,Spielberg,Free Practice,13:22:09,Round 6 ,2018-07-01
5,1:30.443,16.284,14.647,171.873,,,20,15,R. Nissany,Campos Vexatec Racing,Spielberg,Free Practice,13:09:49,Round 6 ,2018-07-01
