LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
26,1:21.589,-,-,147.24,,,1,11,F. Drugovich,MP Motorsport,Monte Carlo,Free Practice,17:46:55,Round 5 ,2022-05-29
25,1:21.591,0.002,0.002,147.236,,,2,15,R. Boschung,Campos Racing,Monte Carlo,Free Practice,17:47:31,Round 5 ,2022-05-29
29,1:21.637,0.048,0.046,147.153,,,3,1,D. Hauger,PREMA Racing,Monte Carlo,Free Practice,17:46:42,Round 5 ,2022-05-29
28,1:21.659,0.070,0.022,147.114,,,4,24,J. Hughes,Van Amersfoort Racing,Monte Carlo,Free Practice,17:49:53,Round 5 ,2022-05-29
27,1:21.953,0.364,0.294,146.586,,,5,5,L. Lawson,Carlin,Monte Carlo,Free Practice,17:44:40,Round 5 ,2022-05-29
28,1:22.033,0.444,0.080,146.443,,,6,3,J. Doohan,Virtuosi Racing,Monte Carlo,Free Practice,17:50:20,Round 5 ,2022-05-29
28,1:22.052,0.463,0.019,146.409,,,7,2,J. Daruvala,PREMA Racing,Monte Carlo,Free Practice,17:44:15,Round 5 ,2022-05-29
27,1:22.171,0.582,0.119,146.197,,,8,6,L. Sargeant,Carlin,Monte Carlo,Free Practice,17:47:39,Round 5 ,2022-05-29
23,1:22.181,0.592,0.010,146.179,,,9,20,R. Verschoor,Trident,Monte Carlo,Free Practice,17:44:18,Round 5 ,2022-05-29
27,1:22.187,0.598,0.006,146.169,,,10,10,T. Pourchaire,ART Grand Prix,Monte Carlo,Free Practice,17:49:34,Round 5 ,2022-05-29
26,1:22.286,0.697,0.099,145.993,,,11,16,R. Nissany,DAMS,Monte Carlo,Free Practice,17:47:28,Round 5 ,2022-05-29
26,1:22.330,0.741,0.044,145.915,,,12,17,A. Iwasa,DAMS,Monte Carlo,Free Practice,17:46:38,Round 5 ,2022-05-29
24,1:22.518,0.929,0.188,145.582,,,13,7,M. Armstrong,Hitech Grand Prix,Monte Carlo,Free Practice,17:40:45,Round 5 ,2022-05-29
27,1:22.860,1.271,0.342,144.981,,,14,22,E. Fittipaldi,Charouz Racing System,Monte Carlo,Free Practice,17:43:39,Round 5 ,2022-05-29
27,1:23.055,1.466,0.195,144.641,,,15,9,F. Vesti,ART Grand Prix,Monte Carlo,Free Practice,17:46:46,Round 5 ,2022-05-29
25,1:23.614,2.025,0.559,143.674,,,16,8,J. Vips,Hitech Grand Prix,Monte Carlo,Free Practice,17:43:07,Round 5 ,2022-05-29
27,1:23.672,2.083,0.058,143.574,,,17,25,A. Cordeel,Van Amersfoort Racing,Monte Carlo,Free Practice,17:50:57,Round 5 ,2022-05-29
28,1:24.843,3.254,0.797,141.593,,,18,14,O. Caldwell,Campos Racing,Monte Carlo,Free Practice,17:44:51,Round 5 ,2022-05-29
26,1:23.861,2.272,0.189,143.251,,,19,21,C. Williams,Trident,Monte Carlo,Free Practice,17:41:50,Round 5 ,2022-05-29
26,1:23.862,2.273,0.001,143.249,,,20,23,C. Bölükbasi,Charouz Racing System,Monte Carlo,Free Practice,17:50:17,Round 5 ,2022-05-29
25,1:24.018,2.429,0.156,142.983,,,21,4,M. Sato,Virtuosi Racing,Monte Carlo,Free Practice,17:29:10,Round 5 ,2022-05-29
26,1:24.046,2.457,0.028,142.936,,,22,12,C. Novalak,MP Motorsport,Monte Carlo,Free Practice,17:40:53,Round 5 ,2022-05-29
