LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
10,1:49.251,-,-,183.013,,,1,8,G. Russell,ART Grand Prix,Yas Island,Qualifying Session,19:28:14,Round 12 ,2018-11-25
8,1:49.541,0.290,0.290,182.528,,,2,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Yas Island,Qualifying Session,19:29:48,Round 12 ,2018-11-25
9,1:49.647,0.396,0.106,182.352,,,3,6,N. Latifi,DAMS,Yas Island,Qualifying Session,19:16:40,Round 12 ,2018-11-25
9,1:49.869,0.618,0.222,181.983,,,4,1,A. Markelov,RUSSIAN TIME,Yas Island,Qualifying Session,19:28:32,Round 12 ,2018-11-25
10,1:49.946,0.695,0.077,181.856,,,5,7,J. Aitken,ART Grand Prix,Yas Island,Qualifying Session,19:28:08,Round 12 ,2018-11-25
9,1:50.038,0.787,0.092,181.704,,,6,20,L. Delétraz,Charouz Racing System,Yas Island,Qualifying Session,19:28:38,Round 12 ,2018-11-25
10,1:50.059,0.808,0.021,181.669,,,7,19,L. Norris,Carlin,Yas Island,Qualifying Session,19:30:18,Round 12 ,2018-11-25
10,1:50.155,0.904,0.096,181.511,,,8,5,A. Albon,DAMS,Yas Island,Qualifying Session,19:28:11,Round 12 ,2018-11-25
9,1:50.180,0.929,0.025,181.47,,,9,2,T. Makino,RUSSIAN TIME,Yas Island,Qualifying Session,19:28:29,Round 12 ,2018-11-25
10,1:50.187,0.936,0.007,181.458,,,10,18,S. Sette Câmara,Carlin,Yas Island,Qualifying Session,19:29:06,Round 12 ,2018-11-25
10,1:50.375,1.124,0.188,181.149,,,11,10,N. Kari,MP Motorsport,Yas Island,Qualifying Session,19:28:35,Round 12 ,2018-11-25
10,1:50.513,1.262,0.138,180.923,,,12,15,R. Merhi,Campos Vexatec Racing,Yas Island,Qualifying Session,19:28:41,Round 12 ,2018-11-25
9,1:50.522,1.271,0.009,180.908,,,13,21,A. Fuoco,Charouz Racing System,Yas Island,Qualifying Session,19:07:58,Round 12 ,2018-11-25
10,1:50.580,1.329,0.058,180.813,,,14,11,D. Ticktum,BWT Arden,Yas Island,Qualifying Session,19:28:44,Round 12 ,2018-11-25
10,1:50.812,1.561,0.232,180.435,,,15,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Yas Island,Qualifying Session,19:28:47,Round 12 ,2018-11-25
10,1:50.855,1.604,0.043,180.365,,,16,17,A. Lorandi,Trident,Yas Island,Qualifying Session,19:29:09,Round 12 ,2018-11-25
10,1:50.892,1.641,0.037,180.305,,,17,14,L. Ghiotto,Campos Vexatec Racing,Yas Island,Qualifying Session,19:12:29,Round 12 ,2018-11-25
10,1:51.037,1.786,0.145,180.069,,,18,9,D. Boccolacci,MP Motorsport,Yas Island,Qualifying Session,19:28:21,Round 12 ,2018-11-25
9,1:51.048,1.797,0.011,180.051,,,19,12,N. Fukuzumi,BWT Arden,Yas Island,Qualifying Session,19:29:02,Round 12 ,2018-11-25
10,1:51.597,2.346,0.549,179.166,,,20,16,A. Maini,Trident,Yas Island,Qualifying Session,19:17:08,Round 12 ,2018-11-25
19,1:51.720,-,-,178.968,,,1,8,G. Russell,ART Grand Prix,Yas Island,Free Practice,11:44:42,Round 12 ,2018-11-25
18,1:51.884,0.164,0.164,178.706,,,2,21,A. Fuoco,Charouz Racing System,Yas Island,Free Practice,11:42:05,Round 12 ,2018-11-25
20,1:52.315,0.595,0.431,178.02,,,3,14,L. Ghiotto,Campos Vexatec Racing,Yas Island,Free Practice,11:41:46,Round 12 ,2018-11-25
15,1:52.323,0.603,0.008,178.008,,,4,12,N. Fukuzumi,BWT Arden,Yas Island,Free Practice,11:44:57,Round 12 ,2018-11-25
16,1:52.386,0.666,0.063,177.908,,,5,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Yas Island,Free Practice,11:45:33,Round 12 ,2018-11-25
19,1:52.395,0.675,0.009,177.894,,,6,15,R. Merhi,Campos Vexatec Racing,Yas Island,Free Practice,11:41:49,Round 12 ,2018-11-25
17,1:52.518,0.798,0.123,177.699,,,7,20,L. Delétraz,Charouz Racing System,Yas Island,Free Practice,11:58:20,Round 12 ,2018-11-25
18,1:52.611,0.891,0.093,177.552,,,8,19,L. Norris,Carlin,Yas Island,Free Practice,11:41:08,Round 12 ,2018-11-25
17,1:52.655,0.935,0.044,177.483,,,9,5,A. Albon,DAMS,Yas Island,Free Practice,11:57:21,Round 12 ,2018-11-25
16,1:52.940,1.220,0.285,177.035,,,10,1,A. Markelov,RUSSIAN TIME,Yas Island,Free Practice,11:45:04,Round 12 ,2018-11-25
18,1:53.012,1.292,0.072,176.922,,,11,7,J. Aitken,ART Grand Prix,Yas Island,Free Practice,12:01:09,Round 12 ,2018-11-25
18,1:53.037,1.317,0.025,176.883,,,12,18,S. Sette Câmara,Carlin,Yas Island,Free Practice,11:47:56,Round 12 ,2018-11-25
18,1:53.216,1.496,0.179,176.604,,,13,17,A. Lorandi,Trident,Yas Island,Free Practice,11:45:47,Round 12 ,2018-11-25
17,1:53.360,1.640,0.144,176.379,,,14,2,T. Makino,RUSSIAN TIME,Yas Island,Free Practice,12:03:50,Round 12 ,2018-11-25
16,1:53.398,1.678,0.038,176.32,,,15,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Yas Island,Free Practice,11:42:12,Round 12 ,2018-11-25
17,1:53.483,1.763,0.085,176.188,,,16,16,A. Maini,Trident,Yas Island,Free Practice,11:44:49,Round 12 ,2018-11-25
18,1:53.507,1.787,0.024,176.151,,,17,6,N. Latifi,DAMS,Yas Island,Free Practice,11:45:15,Round 12 ,2018-11-25
18,1:53.605,1.885,0.098,175.999,,,18,10,N. Kari,MP Motorsport,Yas Island,Free Practice,11:55:20,Round 12 ,2018-11-25
17,1:53.875,2.155,0.270,175.581,,,19,9,D. Boccolacci,MP Motorsport,Yas Island,Free Practice,11:47:12,Round 12 ,2018-11-25
18,1:54.317,2.597,0.442,174.903,,,20,11,D. Ticktum,BWT Arden,Yas Island,Free Practice,12:05:51,Round 12 ,2018-11-25
