LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
28,36:51.582,-,-,196.601,1:16.900,5.0,1,6,C. Lundgaard,ART Grand Prix,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,36:53.645,2.063,2.063,196.418,1:17.065,15.0,2,2,D. Ticktum,DAMS,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:01.808,10.226,8.163,195.696,1:17.033,5.0,3,5,M. Armstrong,ART Grand Prix,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:02.526,10.944,0.718,195.633,1:17.329,26.0,4,3,G. Zhou,UNI-Virtuosi,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:03.116,11.534,0.590,195.581,1:17.154,26.0,5,4,C. Ilott,UNI-Virtuosi,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:12.040,20.458,8.924,194.799,1:17.478,28.0,6,9,J. Aitken,Campos Racing,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:14.537,22.955,2.497,194.582,1:17.531,7.0,7,1,S. Gelael,DAMS,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:15.214,23.632,0.677,194.523,1:17.584,12.0,8,24,N. Mazepin,Hitech Grand Prix,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:15.762,24.180,0.548,194.475,1:17.615,8.0,9,8,J. Daruvala,Carlin,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:19.352,27.770,3.590,194.163,1:17.608,10.0,10,25,L. Ghiotto,Hitech Grand Prix,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:19.974,28.392,0.622,194.109,1:17.567,23.0,11,14,N. Matsushita,MP Motorsport,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:20.829,29.247,0.855,194.035,1:17.423,18.0,12,11,L. Delétraz,Charouz Racing System,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:24.352,32.770,3.523,193.731,1:17.749,27.0,13,15,F. Drugovich,MP Motorsport,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:25.695,34.113,1.343,193.615,1:17.839,21.0,14,12,P. Piquet,Charouz Racing System,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:33.403,41.821,7.708,192.952,1:17.373,28.0,15,17,G. Alesi,BWT HWA RACELAB,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:40.822,49.240,7.419,192.319,1:18.166,8.0,16,16,A. Markelov,BWT HWA RACELAB,Spielberg,Sprint Race,,Round 2 ,2020-07-12
28,37:42.400,50.818,1.578,192.185,1:18.044,26.0,17,10,G. Samaia,Campos Racing,Spielberg,Sprint Race,,Round 2 ,2020-07-12
