LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
19,48:43.284,-,-,140.332,1:57.949,5.0,1,6,N. Latifi,DAMS,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:44.245,0.961,0.961,140.286,1:58.306,19.0,2,12,J. Correa,Sauber Junior Team by Charouz,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:44.805,1.521,0.560,140.259,1:58.137,19.0,3,15,J. Aitken,Campos Racing,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:45.886,2.602,1.081,140.207,1:58.114,5.0,4,4,N. de Vries,ART Grand Prix,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:46.531,3.247,0.645,140.176,1:57.945,19.0,5,9,M. Schumacher,PREMA Racing,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:47.344,4.060,0.813,140.137,1:57.941,19.0,6,5,S. Sette Câmara,DAMS,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:49.787,6.503,2.443,140.02,1:58.918,4.0,7,14,D. Boccolacci,Campos Racing,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:51.008,7.724,1.221,139.962,1:58.645,5.0,8,10,S. Gelael,PREMA Racing,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:51.013,7.729,0.005,139.962,1:59.443,6.0,9,11,C. Ilott,Sauber Junior Team by Charouz,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:52.577,9.293,1.564,139.887,1:59.431,6.0,10,7,G. Zhou,UNI-Virtuosi,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:54.358,11.074,1.781,139.802,1:58.970,6.0,11,19,A. Hubert,BWT Arden,Baku,Sprint Race,,Round 2 ,2019-04-28
19,48:54.519,11.235,0.161,139.794,1:58.336,19.0,12,2,N. Matsushita,Carlin,Baku,Sprint Race,,Round 2 ,2019-04-28
19,49:00.868,17.584,6.349,139.493,2:02.480,8.0,13,17,M. Raghunathan,MP Motorsport,Baku,Sprint Race,,Round 2 ,2019-04-28
26,1:02:27.628,-,-,149.829,1:56.961,25.0,1,15,J. Aitken,Campos Racing,Baku,Feature Race,,Round 2 ,2019-04-28
26,1:02:29.849,2.221,2.221,149.741,1:57.449,25.0,2,4,N. de Vries,ART Grand Prix,Baku,Feature Race,,Round 2 ,2019-04-28
26,1:02:31.762,4.134,1.913,149.664,1:57.616,25.0,3,16,J. King,MP Motorsport,Baku,Feature Race,,Round 2 ,2019-04-28
26,1:02:32.232,4.604,0.470,149.645,1:57.331,26.0,4,6,N. Latifi,DAMS,Baku,Feature Race,,Round 2 ,2019-04-28
26,1:02:37.127,9.499,4.895,149.451,1:58.879,12.0,5,14,D. Boccolacci,Campos Racing,Baku,Feature Race,,Round 2 ,2019-04-28
