LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
29,51:44.183,26.230,0.911,197.97,1:43.729,10.0,11,12,P. Piquet,Charouz Racing System,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,51:44.480,26.527,0.297,197.951,1:43.682,10.0,12,8,J. Daruvala,Carlin,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,51:44.697,26.744,0.217,197.938,1:42.980,23.0,13,9,J. Aitken,Campos Racing,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,51:48.720,30.767,4.023,197.682,1:42.760,20.0,14,21,R. Shwartzman,PREMA Racing,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,51:49.538,31.585,0.818,197.63,1:42.787,21.0,15,1,S. Gelael,DAMS,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,51:55.780,37.827,6.242,197.234,1:43.645,18.0,16,5,M. Armstrong,ART Grand Prix,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,52:03.216,45.263,7.436,196.764,1:43.417,21.0,17,25,L. Ghiotto,Hitech Grand Prix,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,52:11.481,53.528,8.265,196.245,1:43.810,20.0,18,16,A. Markelov,BWT HWA RACELAB,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,52:18.532,60.579,7.051,195.804,1:43.988,21.0,19,17,G. Alesi,BWT HWA RACELAB,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,52:30.081,72.128,11.549,195.086,1:45.142,17.0,20,23,M. Sato,Trident,Silverstone,Feature Race,,Round 4 ,2020-08-02
29,52:45.728,87.775,15.647,194.122,1:43.732,24.0,21,10,G. Samaia,Campos Racing,Silverstone,Feature Race,,Round 4 ,2020-08-02
12,1:39.527,-,-,213.083,,,1,15,F. Drugovich,MP Motorsport,Silverstone,Qualifying Session,17:25:01,Round 4 ,2020-08-02
12,1:39.666,0.139,0.139,212.786,,,2,4,C. Ilott,UNI-Virtuosi,Silverstone,Qualifying Session,17:25:21,Round 4 ,2020-08-02
11,1:39.761,0.234,0.095,212.584,,,3,20,M. Schumacher,PREMA Racing,Silverstone,Qualifying Session,17:27:59,Round 4 ,2020-08-02
12,1:39.846,0.319,0.085,212.403,,,4,6,C. Lundgaard,ART Grand Prix,Silverstone,Qualifying Session,17:29:03,Round 4 ,2020-08-02
11,1:39.963,0.436,0.117,212.154,,,5,24,N. Mazepin,Hitech Grand Prix,Silverstone,Qualifying Session,17:25:43,Round 4 ,2020-08-02
11,1:40.082,0.555,0.119,211.902,,,6,9,J. Aitken,Campos Racing,Silverstone,Qualifying Session,17:28:51,Round 4 ,2020-08-02
12,1:40.140,0.613,0.058,211.779,,,7,8,J. Daruvala,Carlin,Silverstone,Qualifying Session,17:10:17,Round 4 ,2020-08-02
12,1:40.180,0.653,0.040,211.694,,,8,3,G. Zhou,UNI-Virtuosi,Silverstone,Qualifying Session,17:29:26,Round 4 ,2020-08-02
12,1:40.216,0.689,0.036,211.618,,,9,7,Y. Tsunoda,Carlin,Silverstone,Qualifying Session,17:05:54,Round 4 ,2020-08-02
13,1:40.324,0.797,0.108,211.391,,,10,11,L. Delétraz,Charouz Racing System,Silverstone,Qualifying Session,17:24:47,Round 4 ,2020-08-02
12,1:40.347,0.820,0.023,211.342,,,11,14,N. Matsushita,MP Motorsport,Silverstone,Qualifying Session,17:29:01,Round 4 ,2020-08-02
12,1:40.396,0.869,0.049,211.239,,,12,2,D. Ticktum,DAMS,Silverstone,Qualifying Session,17:25:12,Round 4 ,2020-08-02
12,1:40.421,0.894,0.025,211.186,,,13,25,L. Ghiotto,Hitech Grand Prix,Silverstone,Qualifying Session,17:25:47,Round 4 ,2020-08-02
13,1:40.443,0.916,0.022,211.14,,,14,12,P. Piquet,Charouz Racing System,Silverstone,Qualifying Session,17:25:19,Round 4 ,2020-08-02
11,1:40.448,0.921,0.005,211.13,,,15,5,M. Armstrong,ART Grand Prix,Silverstone,Qualifying Session,17:25:25,Round 4 ,2020-08-02
11,1:40.476,0.949,0.028,211.071,,,16,1,S. Gelael,DAMS,Silverstone,Qualifying Session,17:28:34,Round 4 ,2020-08-02
12,1:40.958,1.431,0.482,210.063,,,17,23,M. Sato,Trident,Silverstone,Qualifying Session,17:29:35,Round 4 ,2020-08-02
12,1:41.047,1.520,0.089,209.878,,,18,21,R. Shwartzman,PREMA Racing,Silverstone,Qualifying Session,17:27:55,Round 4 ,2020-08-02
12,1:41.052,1.525,0.005,209.868,,,19,22,R. Nissany,Trident,Silverstone,Qualifying Session,17:28:41,Round 4 ,2020-08-02
12,1:41.274,1.747,0.222,209.408,,,20,17,G. Alesi,BWT HWA RACELAB,Silverstone,Qualifying Session,17:29:29,Round 4 ,2020-08-02
12,1:41.342,1.815,0.068,209.267,,,21,16,A. Markelov,BWT HWA RACELAB,Silverstone,Qualifying Session,17:29:44,Round 4 ,2020-08-02
11,1:42.204,2.677,0.862,207.502,,,22,10,G. Samaia,Campos Racing,Silverstone,Qualifying Session,17:10:36,Round 4 ,2020-08-02
21,1:40.563,-,-,210.888,,,1,7,Y. Tsunoda,Carlin,Silverstone,Free Practice,13:22:38,Round 4 ,2020-08-02
21,1:41.033,0.470,0.470,209.907,,,2,8,J. Daruvala,Carlin,Silverstone,Free Practice,13:21:01,Round 4 ,2020-08-02
19,1:41.063,0.500,0.030,209.845,,,3,15,F. Drugovich,MP Motorsport,Silverstone,Free Practice,13:24:23,Round 4 ,2020-08-02
20,1:41.182,0.619,0.119,209.598,,,4,4,C. Ilott,UNI-Virtuosi,Silverstone,Free Practice,13:12:44,Round 4 ,2020-08-02
20,1:41.348,0.785,0.166,209.255,,,5,3,G. Zhou,UNI-Virtuosi,Silverstone,Free Practice,13:20:25,Round 4 ,2020-08-02
19,1:41.357,0.794,0.009,209.236,,,6,2,D. Ticktum,DAMS,Silverstone,Free Practice,13:25:03,Round 4 ,2020-08-02
20,1:41.428,0.865,0.071,209.09,,,7,11,L. Delétraz,Charouz Racing System,Silverstone,Free Practice,13:23:47,Round 4 ,2020-08-02
18,1:41.496,0.933,0.068,208.95,,,8,24,N. Mazepin,Hitech Grand Prix,Silverstone,Free Practice,13:12:53,Round 4 ,2020-08-02
16,1:41.512,0.949,0.016,208.917,,,9,6,C. Lundgaard,ART Grand Prix,Silverstone,Free Practice,13:08:28,Round 4 ,2020-08-02
20,1:41.557,0.994,0.045,208.824,,,10,5,M. Armstrong,ART Grand Prix,Silverstone,Free Practice,13:17:00,Round 4 ,2020-08-02
20,1:41.671,1.108,0.114,208.59,,,11,20,M. Schumacher,PREMA Racing,Silverstone,Free Practice,13:14:06,Round 4 ,2020-08-02
18,1:41.718,1.155,0.047,208.494,,,12,1,S. Gelael,DAMS,Silverstone,Free Practice,13:09:10,Round 4 ,2020-08-02
18,1:41.767,1.204,0.049,208.393,,,13,25,L. Ghiotto,Hitech Grand Prix,Silverstone,Free Practice,13:24:46,Round 4 ,2020-08-02
19,1:41.778,1.215,0.011,208.371,,,14,21,R. Shwartzman,PREMA Racing,Silverstone,Free Practice,13:12:10,Round 4 ,2020-08-02
20,1:41.972,1.409,0.194,207.974,,,15,12,P. Piquet,Charouz Racing System,Silverstone,Free Practice,13:26:58,Round 4 ,2020-08-02
21,1:41.994,1.431,0.022,207.929,,,16,14,N. Matsushita,MP Motorsport,Silverstone,Free Practice,13:24:28,Round 4 ,2020-08-02
19,1:42.221,1.658,0.227,207.468,,,17,22,R. Nissany,Trident,Silverstone,Free Practice,13:08:41,Round 4 ,2020-08-02
22,1:42.408,1.845,0.187,207.089,,,18,16,A. Markelov,BWT HWA RACELAB,Silverstone,Free Practice,13:12:20,Round 4 ,2020-08-02
17,1:42.687,2.124,0.279,206.526,,,19,9,J. Aitken,Campos Racing,Silverstone,Free Practice,13:11:46,Round 4 ,2020-08-02
19,1:43.326,2.763,0.639,205.249,,,20,23,M. Sato,Trident,Silverstone,Free Practice,13:09:53,Round 4 ,2020-08-02
19,1:44.556,3.993,1.230,202.834,,,21,10,G. Samaia,Campos Racing,Silverstone,Free Practice,13:12:25,Round 4 ,2020-08-02
3,1:59.029,18.466,14.473,178.171,,,22,17,G. Alesi,BWT HWA RACELAB,Silverstone,Free Practice,13:03:16,Round 4 ,2020-08-02
