LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
37,58:56.681,-,-,164.958,1:33.212,11.0,1,10,T. Pourchaire,ART Grand Prix,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:00.322,3.641,3.641,164.788,1:33.071,14.0,2,22,E. Fittipaldi,Charouz Racing System,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:02.608,5.927,2.286,164.682,1:33.206,14.0,3,17,A. Iwasa,DAMS,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:03.441,6.760,0.833,164.643,1:31.973,30.0,4,9,F. Vesti,ART Grand Prix,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:06.305,9.624,2.864,164.51,1:32.991,30.0,5,8,J. Vips,Hitech Grand Prix,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:10.223,13.542,3.918,164.329,1:33.192,3.0,6,7,M. Armstrong,Hitech Grand Prix,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:11.436,14.755,1.213,164.273,1:31.893,33.0,7,5,L. Lawson,Carlin,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:16.837,20.156,5.401,164.023,1:32.393,31.0,8,20,R. Verschoor,Trident,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:25.308,28.627,8.471,163.633,1:33.081,4.0,9,11,F. Drugovich,MP Motorsport,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:25.911,29.230,0.603,163.606,1:32.834,31.0,10,6,L. Sargeant,Carlin,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:39.180,42.499,13.269,162.999,1:33.145,10.0,11,2,J. Daruvala,PREMA Racing,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:39.486,42.805,0.306,162.985,1:31.913,28.0,12,12,C. Novalak,MP Motorsport,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:42.417,45.736,2.931,162.852,1:33.321,13.0,13,23,C. Bölükbasi,Charouz Racing System,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:44.140,47.459,1.723,162.774,1:32.432,31.0,14,24,D. Beckmann,Van Amersfoort Racing,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:44.350,47.669,0.210,162.764,1:33.649,14.0,15,4,M. Sato,Virtuosi Racing,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:47.881,51.200,2.812,162.604,1:33.108,13.0,16,21,C. Williams,Trident,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:52.765,56.084,4.884,162.383,1:31.352,34.0,17,25,A. Cordeel,Van Amersfoort Racing,Budapest,Feature Race,,Round 10 ,2022-07-31
37,59:45.069,48.388,0.719,162.731,1:32.747,24.0,18,16,R. Nissany,DAMS,Budapest,Feature Race,,Round 10 ,2022-07-31
37,1:00:14.662,77.981,21.897,161.399,1:31.204,36.0,19,1,D. Hauger,PREMA Racing,Budapest,Feature Race,,Round 10 ,2022-07-31
36,58:06.361,1 LAP,-,162.815,1:33.982,14.0,20,14,O. Caldwell,Campos Racing,Budapest,Feature Race,,Round 10 ,2022-07-31
34,54:54.798,DNF,-,162.708,1:33.287,13.0,21,15,R. Merhi,Campos Racing,Budapest,Feature Race,,Round 10 ,2022-07-31
28,45:42.642,-,-,160.961,1:33.017,9.0,1,3,J. Doohan,Virtuosi Racing,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,45:47.917,5.275,5.275,160.652,1:32.837,8.0,2,8,J. Vips,Hitech Grand Prix,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,45:48.967,6.325,1.050,160.591,1:32.934,10.0,3,22,E. Fittipaldi,Charouz Racing System,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,45:50.434,7.792,1.467,160.505,1:33.065,9.0,4,11,F. Drugovich,MP Motorsport,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,45:51.908,9.266,1.474,160.419,1:33.060,9.0,5,9,F. Vesti,ART Grand Prix,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,45:56.192,13.550,4.284,160.17,1:33.299,9.0,6,5,L. Lawson,Carlin,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,46:02.827,20.185,6.635,159.785,1:33.148,9.0,7,7,M. Armstrong,Hitech Grand Prix,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,46:03.365,20.723,0.538,159.754,1:33.380,7.0,8,17,A. Iwasa,DAMS,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,46:04.357,21.715,0.992,159.697,1:33.034,8.0,9,10,T. Pourchaire,ART Grand Prix,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,46:12.436,29.794,8.079,159.232,1:33.269,8.0,10,14,O. Caldwell,Campos Racing,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,46:13.698,31.056,1.262,159.159,1:33.419,7.0,11,21,C. Williams,Trident,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,46:14.481,31.839,0.783,159.114,1:33.703,8.0,12,24,D. Beckmann,Van Amersfoort Racing,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,46:14.932,32.290,0.451,159.088,1:33.836,7.0,13,25,A. Cordeel,Van Amersfoort Racing,Budapest,Sprint Race,,Round 10 ,2022-07-31
28,46:31.526,48.884,16.594,158.143,1:31.449,21.0,14,15,R. Merhi,Campos Racing,Budapest,Sprint Race,,Round 10 ,2022-07-31
