LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
28,46:09.090,64.365,8.475,159.424,1:32.818,20.0,17,22,R. Nissany,Trident,Budapest,Sprint Race,,Round 3 ,2020-07-19
28,46:18.531,73.806,9.441,158.882,1:32.371,11.0,18,7,Y. Tsunoda,Carlin,Budapest,Sprint Race,,Round 3 ,2020-07-19
28,46:20.381,75.656,1.850,158.777,1:34.635,7.0,19,9,J. Aitken,Campos Racing,Budapest,Sprint Race,,Round 3 ,2020-07-19
28,46:27.784,83.059,7.403,158.355,1:33.999,19.0,20,23,M. Sato,Trident,Budapest,Sprint Race,,Round 3 ,2020-07-19
27,45:46.891,1 LAP,1 LAP,154.971,1:34.168,18.0,21,10,G. Samaia,Campos Racing,Budapest,Sprint Race,,Round 3 ,2020-07-19
37,1:01:36.211,-,-,157.838,1:32.559,30.0,1,21,R. Shwartzman,PREMA Racing,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:01:51.810,15.599,15.599,157.175,1:31.717,34.0,2,24,N. Mazepin,Hitech Grand Prix,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:01:59.262,23.051,7.452,156.86,1:32.192,8.0,3,20,M. Schumacher,PREMA Racing,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:02:08.986,32.775,9.724,156.451,1:32.202,8.0,4,25,L. Ghiotto,Hitech Grand Prix,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:02:12.452,36.241,3.466,156.306,1:32.928,37.0,5,15,F. Drugovich,MP Motorsport,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:02:16.315,40.104,3.863,156.144,1:33.163,28.0,6,8,J. Daruvala,Carlin,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:02:22.402,46.191,6.087,155.89,1:32.822,14.0,7,11,L. Delétraz,Charouz Racing System,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:02:24.991,48.780,2.589,155.782,1:32.242,10.0,8,4,C. Ilott,UNI-Virtuosi,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:02:25.863,49.652,0.872,155.746,1:32.576,9.0,9,2,D. Ticktum,DAMS,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:02:28.387,52.176,2.524,155.641,1:32.503,13.0,10,3,G. Zhou,UNI-Virtuosi,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:02:38.000,61.789,9.613,155.243,1:32.559,11.0,11,17,G. Alesi,BWT HWA RACELAB,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:02:57.528,81.317,19.528,154.44,1:33.301,11.0,12,14,N. Matsushita,MP Motorsport,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:03:07.955,91.744,10.427,154.015,1:32.778,11.0,13,9,J. Aitken,Campos Racing,Budapest,Feature Race,,Round 3 ,2020-07-19
37,1:03:21.997,105.786,14.042,153.447,1:31.880,11.0,14,12,P. Piquet,Charouz Racing System,Budapest,Feature Race,,Round 3 ,2020-07-19
36,1:01:39.068,1 LAP,1 LAP,153.453,1:34.285,10.0,15,10,G. Samaia,Campos Racing,Budapest,Feature Race,,Round 3 ,2020-07-19
36,1:01:45.614,1 LAP,6.546,153.182,1:32.969,12.0,16,7,Y. Tsunoda,Carlin,Budapest,Feature Race,,Round 3 ,2020-07-19
36,1:03:03.637,1 LAP,78.023,150.023,1:33.476,12.0,17,1,S. Gelael,DAMS,Budapest,Feature Race,,Round 3 ,2020-07-19
11,1:50.767,-,-,142.385,,,1,4,C. Ilott,UNI-Virtuosi,Budapest,Qualifying Session,17:25:02,Round 3 ,2020-07-19
10,1:51.075,0.308,0.308,141.99,,,2,25,L. Ghiotto,Hitech Grand Prix,Budapest,Qualifying Session,17:22:32,Round 3 ,2020-07-19
10,1:51.290,0.523,0.215,141.716,,,3,3,G. Zhou,UNI-Virtuosi,Budapest,Qualifying Session,17:25:14,Round 3 ,2020-07-19
10,1:51.379,0.612,0.089,141.602,,,4,2,D. Ticktum,DAMS,Budapest,Qualifying Session,17:22:59,Round 3 ,2020-07-19
9,1:51.584,0.817,0.205,141.342,,,5,20,M. Schumacher,PREMA Racing,Budapest,Qualifying Session,17:20:23,Round 3 ,2020-07-19
10,1:51.729,0.962,0.145,141.159,,,6,6,C. Lundgaard,ART Grand Prix,Budapest,Qualifying Session,17:19:21,Round 3 ,2020-07-19
10,1:51.962,1.195,0.233,140.865,,,7,5,M. Armstrong,ART Grand Prix,Budapest,Qualifying Session,17:20:31,Round 3 ,2020-07-19
10,1:52.496,1.729,0.534,140.196,,,8,9,J. Aitken,Campos Racing,Budapest,Qualifying Session,17:19:12,Round 3 ,2020-07-19
10,1:52.500,1.733,0.004,140.192,,,9,1,S. Gelael,DAMS,Budapest,Qualifying Session,17:22:56,Round 3 ,2020-07-19
9,1:52.567,1.800,0.067,140.108,,,10,17,G. Alesi,BWT HWA RACELAB,Budapest,Qualifying Session,17:21:36,Round 3 ,2020-07-19
9,1:52.715,1.948,0.148,139.924,,,11,21,R. Shwartzman,PREMA Racing,Budapest,Qualifying Session,17:19:03,Round 3 ,2020-07-19
10,1:52.729,1.962,0.014,139.907,,,12,11,L. Delétraz,Charouz Racing System,Budapest,Qualifying Session,17:20:38,Round 3 ,2020-07-19
9,1:52.870,2.103,0.141,139.732,,,13,12,P. Piquet,Charouz Racing System,Budapest,Qualifying Session,17:21:32,Round 3 ,2020-07-19
9,1:53.215,2.448,0.345,139.306,,,14,7,Y. Tsunoda,Carlin,Budapest,Qualifying Session,17:17:08,Round 3 ,2020-07-19
10,1:53.288,2.521,0.073,139.216,,,15,8,J. Daruvala,Carlin,Budapest,Qualifying Session,17:21:22,Round 3 ,2020-07-19
9,1:53.462,2.695,0.174,139.003,,,16,24,N. Mazepin,Hitech Grand Prix,Budapest,Qualifying Session,17:17:02,Round 3 ,2020-07-19
9,1:53.569,2.802,0.107,138.872,,,17,16,A. Markelov,BWT HWA RACELAB,Budapest,Qualifying Session,17:23:42,Round 3 ,2020-07-19
10,1:53.583,2.816,0.014,138.855,,,18,15,F. Drugovich,MP Motorsport,Budapest,Qualifying Session,17:17:50,Round 3 ,2020-07-19
9,1:55.869,5.102,1.133,136.115,,,19,14,N. Matsushita,MP Motorsport,Budapest,Qualifying Session,17:17:42,Round 3 ,2020-07-19
11,1:53.658,2.891,0.075,138.763,,,20,23,M. Sato,Trident,Budapest,Qualifying Session,17:16:57,Round 3 ,2020-07-19
10,1:54.736,3.969,1.078,137.459,,,21,22,R. Nissany,Trident,Budapest,Qualifying Session,17:24:11,Round 3 ,2020-07-19
8,1:45.926,-,-,148.892,,,1,17,G. Alesi,BWT HWA RACELAB,Budapest,Free Practice,13:21:33,Round 3 ,2020-07-19
6,1:47.100,1.174,1.174,147.260,,,2,9,J. Aitken,Campos Racing,Budapest,Free Practice,13:36:25,Round 3 ,2020-07-19
13,1:47.664,1.738,0.564,146.489,,,3,23,M. Sato,Trident,Budapest,Free Practice,13:24:18,Round 3 ,2020-07-19
12,1:47.726,1.800,0.062,146.404,,,4,16,A. Markelov,BWT HWA RACELAB,Budapest,Free Practice,13:22:42,Round 3 ,2020-07-19
8,1:47.786,1.860,0.060,146.323,,,5,11,L. Delétraz,Charouz Racing System,Budapest,Free Practice,13:38:45,Round 3 ,2020-07-19
8,1:49.129,3.203,1.343,144.522,,,6,10,G. Samaia,Campos Racing,Budapest,Free Practice,13:30:25,Round 3 ,2020-07-19
12,1:49.397,3.471,0.268,144.168,,,7,22,R. Nissany,Trident,Budapest,Free Practice,13:21:43,Round 3 ,2020-07-19
7,1:50.413,4.487,1.016,142.841,,,8,15,F. Drugovich,MP Motorsport,Budapest,Free Practice,13:40:42,Round 3 ,2020-07-19
8,2:01.312,15.386,10.899,130.008,,,9,14,N. Matsushita,MP Motorsport,Budapest,Free Practice,13:33:03,Round 3 ,2020-07-19
6,-,-,-,-,,,10,8,J. Daruvala,Carlin,Budapest,Free Practice,-,Round 3 ,2020-07-19
6,-,-,-,-,,,11,7,Y. Tsunoda,Carlin,Budapest,Free Practice,-,Round 3 ,2020-07-19
5,-,-,-,-,,,12,6,C. Lundgaard,ART Grand Prix,Budapest,Free Practice,-,Round 3 ,2020-07-19
2,-,-,-,-,,,13,24,N. Mazepin,Hitech Grand Prix,Budapest,Free Practice,-,Round 3 ,2020-07-19
2,-,-,-,-,,,14,3,G. Zhou,UNI-Virtuosi,Budapest,Free Practice,-,Round 3 ,2020-07-19
1,-,-,-,-,,,15,2,D. Ticktum,DAMS,Budapest,Free Practice,-,Round 3 ,2020-07-19
5,-,-,-,-,,,16,25,L. Ghiotto,Hitech Grand Prix,Budapest,Free Practice,-,Round 3 ,2020-07-19
5,-,-,-,-,,,17,5,M. Armstrong,ART Grand Prix,Budapest,Free Practice,-,Round 3 ,2020-07-19
7,-,-,-,-,,,18,12,P. Piquet,Charouz Racing System,Budapest,Free Practice,-,Round 3 ,2020-07-19
3,-,-,-,-,,,19,20,M. Schumacher,PREMA Racing,Budapest,Free Practice,-,Round 3 ,2020-07-19
2,-,-,-,-,,,20,4,C. Ilott,UNI-Virtuosi,Budapest,Free Practice,-,Round 3 ,2020-07-19
4,-,-,-,-,,,21,1,S. Gelael,DAMS,Budapest,Free Practice,-,Round 3 ,2020-07-19
4,-,-,-,-,,,22,21,R. Shwartzman,PREMA Racing,Budapest,Free Practice,-,Round 3 ,2020-07-19
