LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
28,50:45.587,-,-,204.045,1:44.847,14.0,1,7,F. Vesti,PREMA Racing,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,50:49.546,3.959,3.959,203.78,1:45.122,27.0,2,14,J. Doohan,Invicta Virtuosi Racing,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,50:53.133,7.546,3.587,203.541,1:45.041,25.0,3,2,J. Daruvala,MP Motorsport,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,50:56.966,11.379,3.833,203.286,1:45.031,28.0,4,11,A. Iwasa,DAMS,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,50:57.299,11.712,0.333,203.264,1:44.535,27.0,5,1,D. Hauger,MP Motorsport,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,50:59.601,14.014,2.302,203.111,1:44.543,26.0,6,22,R. Verschoor,Van Amersfoort Racing,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,50:59.807,14.220,0.206,203.097,1:44.349,28.0,7,4,E. Fittipaldi,Carlin,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:02.599,17.012,2.792,202.912,1:43.647,26.0,8,12,A. Leclerc,DAMS,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:07.233,21.646,4.634,202.605,1:43.773,26.0,9,10,I. Hadjar,Hitech Pulse-Eight,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:09.497,23.910,2.264,202.456,1:45.566,13.0,10,8,O. Bearman,PREMA Racing,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:14.441,28.854,4.944,202.13,1:45.145,23.0,11,16,R. Nissany,PHM Racing by Charouz,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:15.318,29.731,0.877,202.073,1:45.140,28.0,12,24,K. Maini,Campos Racing,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:16.825,31.238,1.507,201.974,1:45.730,21.0,13,5,T. Pourchaire,ART Grand Prix,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:17.606,32.019,0.781,201.922,1:44.151,26.0,14,20,R. Stanek,Trident,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:18.560,32.973,0.954,201.86,1:45.534,27.0,15,9,J. Crawford,Hitech Pulse-Eight,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:21.718,36.131,3.158,201.653,1:45.841,24.0,16,21,C. Novalak,Trident,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:22.663,37.076,0.945,201.591,1:45.394,20.0,17,3,Z. Maloney,Carlin,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:25.926,40.339,3.263,201.378,1:45.758,26.0,18,23,J. Correa,Van Amersfoort Racing,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,51:32.684,47.097,6.758,200.938,1:46.202,23.0,19,25,R. Boschung,Campos Racing,Jeddah,Feature Race,,Round 2 ,2023-03-19
28,52:17.086,91.499,44.402,198.094,1:44.921,26.0,20,15,A. Cordeel,Invicta Virtuosi Racing,Jeddah,Feature Race,,Round 2 ,2023-03-19
20,42:21.514,-,-,174.552,1:45.523,14.0,1,11,A. Iwasa,DAMS,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:22.214,0.700,0.700,174.504,1:44.886,14.0,2,6,V. Martins,ART Grand Prix,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:22.700,1.186,0.486,174.471,1:45.288,14.0,3,2,J. Daruvala,MP Motorsport,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:23.493,1.979,0.793,174.416,1:45.479,15.0,4,25,R. Boschung,Campos Racing,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:24.058,2.544,0.565,174.378,1:45.471,15.0,5,24,K. Maini,Campos Racing,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:24.454,2.940,0.396,174.35,1:45.428,15.0,6,7,F. Vesti,PREMA Racing,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:24.894,3.380,0.440,174.32,1:45.216,20.0,7,14,J. Doohan,Invicta Virtuosi Racing,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:26.069,4.555,1.175,174.24,1:45.350,14.0,8,1,D. Hauger,MP Motorsport,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:26.092,4.578,0.023,174.238,1:45.580,14.0,9,9,J. Crawford,Hitech Pulse-Eight,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:27.926,6.412,1.834,174.113,1:45.579,16.0,10,16,R. Nissany,PHM Racing by Charouz,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:28.400,6.886,0.474,174.08,1:45.297,14.0,11,12,A. Leclerc,DAMS,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:29.156,7.642,0.756,174.029,1:45.296,19.0,12,10,I. Hadjar,Hitech Pulse-Eight,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:29.872,8.358,0.716,173.98,1:45.255,19.0,13,4,E. Fittipaldi,Carlin,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:34.641,13.127,4.769,173.655,1:46.126,19.0,14,23,J. Correa,Van Amersfoort Racing,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:35.257,13.743,0.616,173.613,1:46.228,15.0,15,21,C. Novalak,Trident,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:35.292,13.778,0.035,173.611,1:45.915,12.0,16,22,R. Verschoor,Van Amersfoort Racing,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:35.774,14.260,0.482,173.578,1:45.902,13.0,17,20,R. Stanek,Trident,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:42.014,20.500,6.240,173.155,1:46.150,14.0,18,17,B. Benavides,PHM Racing by Charouz,Jeddah,Sprint Race,,Round 2 ,2023-03-19
20,42:56.932,35.418,14.918,172.153,1:47.714,12.0,19,15,A. Cordeel,Invicta Virtuosi Racing,Jeddah,Sprint Race,,Round 2 ,2023-03-19
11,1:41.326,-,-,219.355,,,1,6,V. Martins,ART Grand Prix,Jeddah,Qualifying Session,18:28:33,Round 2 ,2023-03-19
10,1:42.070,0.744,0.744,217.756,,,2,8,O. Bearman,PREMA Racing,Jeddah,Qualifying Session,18:27:56,Round 2 ,2023-03-19
11,1:42.071,0.745,0.001,217.754,,,3,5,T. Pourchaire,ART Grand Prix,Jeddah,Qualifying Session,18:28:46,Round 2 ,2023-03-19
10,1:42.110,0.784,0.039,217.671,,,4,14,J. Doohan,Invicta Virtuosi Racing,Jeddah,Qualifying Session,18:31:52,Round 2 ,2023-03-19
9,1:42.111,0.785,0.001,217.669,,,5,2,J. Daruvala,MP Motorsport,Jeddah,Qualifying Session,18:28:14,Round 2 ,2023-03-19
10,1:42.120,0.794,0.009,217.649,,,6,11,A. Iwasa,DAMS,Jeddah,Qualifying Session,18:32:07,Round 2 ,2023-03-19
10,1:42.295,0.969,0.175,217.277,,,7,7,F. Vesti,PREMA Racing,Jeddah,Qualifying Session,18:27:46,Round 2 ,2023-03-19
9,1:42.360,1.034,0.065,217.139,,,8,24,K. Maini,Campos Racing,Jeddah,Qualifying Session,18:28:52,Round 2 ,2023-03-19
8,1:42.497,1.171,0.137,216.849,,,9,25,R. Boschung,Campos Racing,Jeddah,Qualifying Session,18:28:54,Round 2 ,2023-03-19
11,1:42.553,1.227,0.056,216.73,,,10,9,J. Crawford,Hitech Pulse-Eight,Jeddah,Qualifying Session,18:28:29,Round 2 ,2023-03-19
11,1:42.576,1.250,0.023,216.682,,,11,21,C. Novalak,Trident,Jeddah,Qualifying Session,18:28:40,Round 2 ,2023-03-19
11,1:42.617,1.291,0.041,216.595,,,12,23,J. Correa,Van Amersfoort Racing,Jeddah,Qualifying Session,18:28:58,Round 2 ,2023-03-19
9,1:42.629,1.303,0.012,216.57,,,13,12,A. Leclerc,DAMS,Jeddah,Qualifying Session,18:10:48,Round 2 ,2023-03-19
11,1:42.686,1.360,0.057,216.45,,,14,4,E. Fittipaldi,Carlin,Jeddah,Qualifying Session,18:27:40,Round 2 ,2023-03-19
9,1:42.754,1.428,0.068,216.306,,,15,1,D. Hauger,MP Motorsport,Jeddah,Qualifying Session,18:28:12,Round 2 ,2023-03-19
11,1:42.795,1.469,0.041,216.22,,,16,20,R. Stanek,Trident,Jeddah,Qualifying Session,18:28:37,Round 2 ,2023-03-19
11,1:42.819,1.493,0.024,216.17,,,17,3,Z. Maloney,Carlin,Jeddah,Qualifying Session,18:31:50,Round 2 ,2023-03-19
10,1:42.854,1.528,0.035,216.096,,,18,16,R. Nissany,PHM Racing by Charouz,Jeddah,Qualifying Session,18:27:59,Round 2 ,2023-03-19
9,1:43.079,1.753,0.225,215.624,,,19,10,I. Hadjar,Hitech Pulse-Eight,Jeddah,Qualifying Session,18:28:07,Round 2 ,2023-03-19
4,1:43.385,2.059,0.306,214.986,,,20,22,R. Verschoor,Van Amersfoort Racing,Jeddah,Qualifying Session,18:07:38,Round 2 ,2023-03-19
9,1:43.736,2.410,0.351,214.259,,,21,15,A. Cordeel,Invicta Virtuosi Racing,Jeddah,Qualifying Session,18:28:20,Round 2 ,2023-03-19
10,1:45.027,3.701,1.291,211.625,,,22,17,B. Benavides,PHM Racing by Charouz,Jeddah,Qualifying Session,18:31:40,Round 2 ,2023-03-19
15,1:43.501,-,-,214.745,,,1,8,O. Bearman,PREMA Racing,Jeddah,Free Practice,14:26:15,Round 2 ,2023-03-19
15,1:43.680,0.179,0.179,214.375,,,2,7,F. Vesti,PREMA Racing,Jeddah,Free Practice,14:34:14,Round 2 ,2023-03-19
14,1:43.739,0.238,0.059,214.253,,,3,6,V. Martins,ART Grand Prix,Jeddah,Free Practice,14:18:08,Round 2 ,2023-03-19
16,1:43.978,0.477,0.239,213.76,,,4,24,K. Maini,Campos Racing,Jeddah,Free Practice,14:34:16,Round 2 ,2023-03-19
15,1:43.989,0.488,0.011,213.737,,,5,1,D. Hauger,MP Motorsport,Jeddah,Free Practice,14:34:31,Round 2 ,2023-03-19
17,1:44.291,0.790,0.302,213.119,,,6,21,C. Novalak,Trident,Jeddah,Free Practice,14:34:52,Round 2 ,2023-03-19
15,1:44.294,0.793,0.003,213.112,,,7,14,J. Doohan,Invicta Virtuosi Racing,Jeddah,Free Practice,14:18:24,Round 2 ,2023-03-19
15,1:44.347,0.846,0.053,213.004,,,8,22,R. Verschoor,Van Amersfoort Racing,Jeddah,Free Practice,14:26:42,Round 2 ,2023-03-19
16,1:44.354,0.853,0.007,212.99,,,9,25,R. Boschung,Campos Racing,Jeddah,Free Practice,14:31:34,Round 2 ,2023-03-19
15,1:44.372,0.871,0.018,212.953,,,10,2,J. Daruvala,MP Motorsport,Jeddah,Free Practice,14:17:42,Round 2 ,2023-03-19
18,1:44.419,0.918,0.047,212.857,,,11,3,Z. Maloney,Carlin,Jeddah,Free Practice,14:34:23,Round 2 ,2023-03-19
15,1:44.478,0.977,0.059,212.737,,,12,4,E. Fittipaldi,Carlin,Jeddah,Free Practice,14:17:38,Round 2 ,2023-03-19
17,1:44.484,0.983,0.006,212.725,,,13,20,R. Stanek,Trident,Jeddah,Free Practice,14:34:36,Round 2 ,2023-03-19
13,1:44.503,1.002,0.019,212.686,,,14,11,A. Iwasa,DAMS,Jeddah,Free Practice,14:25:53,Round 2 ,2023-03-19
15,1:44.735,1.234,0.232,212.215,,,15,10,I. Hadjar,Hitech Pulse-Eight,Jeddah,Free Practice,14:21:58,Round 2 ,2023-03-19
16,1:44.746,1.245,0.011,212.193,,,16,9,J. Crawford,Hitech Pulse-Eight,Jeddah,Free Practice,14:34:11,Round 2 ,2023-03-19
14,1:44.827,1.326,0.081,212.029,,,17,5,T. Pourchaire,ART Grand Prix,Jeddah,Free Practice,14:18:13,Round 2 ,2023-03-19
14,1:44.838,1.337,0.011,212.007,,,18,12,A. Leclerc,DAMS,Jeddah,Free Practice,14:26:54,Round 2 ,2023-03-19
15,1:44.918,1.417,0.080,211.845,,,19,15,A. Cordeel,Invicta Virtuosi Racing,Jeddah,Free Practice,14:31:31,Round 2 ,2023-03-19
16,1:45.059,1.558,0.141,211.561,,,20,16,R. Nissany,PHM Racing by Charouz,Jeddah,Free Practice,14:27:19,Round 2 ,2023-03-19
15,1:45.446,1.945,0.387,210.784,,,21,23,J. Correa,Van Amersfoort Racing,Jeddah,Free Practice,14:22:17,Round 2 ,2023-03-19
15,1:47.407,3.906,1.961,206.936,,,22,17,B. Benavides,PHM Racing by Charouz,Jeddah,Free Practice,14:34:21,Round 2 ,2023-03-19
