LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
21,1:32.169,-,-,226.266,,,1,7,Y. Tsunoda,Carlin,Monza,Free Practice,13:11:46,Round 8 ,2020-09-06
19,1:32.227,0.058,0.058,226.124,,,2,6,C. Lundgaard,ART Grand Prix,Monza,Free Practice,13:30:33,Round 8 ,2020-09-06
19,1:32.232,0.063,0.005,226.112,,,3,24,N. Mazepin,Hitech Grand Prix,Monza,Free Practice,13:10:43,Round 8 ,2020-09-06
21,1:32.444,0.275,0.212,225.593,,,4,2,D. Ticktum,DAMS,Monza,Free Practice,13:12:12,Round 8 ,2020-09-06
18,1:32.522,0.353,0.078,225.403,,,5,5,M. Armstrong,ART Grand Prix,Monza,Free Practice,13:10:46,Round 8 ,2020-09-06
21,1:32.632,0.463,0.110,225.136,,,6,4,C. Ilott,UNI-Virtuosi,Monza,Free Practice,13:10:40,Round 8 ,2020-09-06
15,1:32.637,0.468,0.005,225.123,,,7,20,M. Schumacher,PREMA Racing,Monza,Free Practice,13:08:23,Round 8 ,2020-09-06
21,1:32.652,0.483,0.015,225.087,,,8,12,P. Piquet,Charouz Racing System,Monza,Free Practice,13:10:50,Round 8 ,2020-09-06
17,1:32.695,0.526,0.043,224.983,,,9,25,L. Ghiotto,Hitech Grand Prix,Monza,Free Practice,13:11:31,Round 8 ,2020-09-06
21,1:32.726,0.557,0.031,224.907,,,10,9,J. Aitken,Campos Racing,Monza,Free Practice,13:10:39,Round 8 ,2020-09-06
18,1:32.852,0.683,0.126,224.602,,,11,17,G. Alesi,BWT HWA RACELAB,Monza,Free Practice,13:11:50,Round 8 ,2020-09-06
19,1:32.917,0.748,0.065,224.445,,,12,21,R. Shwartzman,PREMA Racing,Monza,Free Practice,13:10:49,Round 8 ,2020-09-06
22,1:32.929,0.760,0.012,224.416,,,13,11,L. Delétraz,Charouz Racing System,Monza,Free Practice,13:07:19,Round 8 ,2020-09-06
20,1:32.946,0.777,0.017,224.375,,,14,14,N. Matsushita,MP Motorsport,Monza,Free Practice,13:28:43,Round 8 ,2020-09-06
20,1:33.016,0.847,0.070,224.206,,,15,1,J. Vips,DAMS,Monza,Free Practice,13:07:31,Round 8 ,2020-09-06
20,1:33.030,0.861,0.014,224.172,,,16,8,J. Daruvala,Carlin,Monza,Free Practice,13:10:36,Round 8 ,2020-09-06
18,1:33.194,1.025,0.164,223.778,,,17,16,A. Markelov,BWT HWA RACELAB,Monza,Free Practice,13:07:50,Round 8 ,2020-09-06
20,1:33.230,1.061,0.036,223.691,,,18,22,R. Nissany,Trident,Monza,Free Practice,13:07:01,Round 8 ,2020-09-06
19,1:33.249,1.080,0.019,223.646,,,19,3,G. Zhou,UNI-Virtuosi,Monza,Free Practice,13:15:18,Round 8 ,2020-09-06
21,1:33.465,1.296,0.216,223.129,,,20,15,F. Drugovich,MP Motorsport,Monza,Free Practice,13:15:36,Round 8 ,2020-09-06
19,1:33.485,1.316,0.020,223.081,,,21,23,M. Sato,Trident,Monza,Free Practice,13:18:36,Round 8 ,2020-09-06
10,1:34.090,1.921,0.605,221.647,,,22,10,G. Samaia,Campos Racing,Monza,Free Practice,13:11:16,Round 8 ,2020-09-06
