LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
27,45:35.649,1 LAP,1 LAP,155.608,1:31.763,19.0,16,11,R. Boschung,Campos Racing,Budapest,Sprint Race,,Round 7 ,2017-07-30
27,45:43.321,1 LAP,7.672,155.172,1:29.121,23.0,17,2,A. Fuoco,PREMA Racing,Budapest,Sprint Race,,Round 7 ,2017-07-30
36,58:37.062,-,-,161.394,1:30.247,12.0,1,9,O. Rowland,DAMS,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:37.297,0.235,-,161.383,1:30.153,18.0,2,10,N. Latifi,DAMS,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:37.735,0.673,0.438,161.363,1:30.847,17.0,3,18,N. de Vries,Rapax,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:38.467,1.405,0.732,161.329,1:30.816,31.0,4,1,C. Leclerc,PREMA Racing,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:38.695,1.633,0.228,161.319,1:30.899,31.0,5,7,N. Matsushita,ART Grand Prix,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:39.596,2.534,0.901,161.278,1:31.453,14.0,6,5,L. Ghiotto,RUSSIAN TIME,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:40.141,3.079,0.545,161.253,1:31.856,29.0,7,20,N. Nato,Pertamina Arden,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:40.412,3.350,0.271,161.24,1:30.736,23.0,8,8,A. Albon,ART Grand Prix,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:41.300,4.238,0.327,161.199,1:31.220,10.0,9,17,S. Ferrucci,Trident,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:43.689,6.627,2.389,161.09,1:31.761,32.0,10,3,L. Delétraz,Racing Engineering,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:44.612,7.550,0.923,161.048,1:31.983,14.0,11,11,R. Boschung,Campos Racing,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:45.241,8.179,0.629,161.019,1:31.806,12.0,12,16,N. Jeffri,Trident,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:46.524,9.462,0.393,160.961,1:31.475,18.0,13,4,G. Malja,Racing Engineering,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:50.973,3.911,0.561,161.214,1:31.546,31.0,14,21,S. Gelael,Pertamina Arden,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:53.188,16.126,6.664,160.657,1:31.845,24.0,15,15,J. King,MP Motorsport,Budapest,Feature Race,,Round 7 ,2017-07-30
36,58:56.131,9.069,0.890,160.979,1:32.066,32.0,16,14,S. Sette Câmara,MP Motorsport,Budapest,Feature Race,,Round 7 ,2017-07-30
33,52:25.830,DNF,-,165.399,1:30.473,30.0,17,6,A. Markelov,RUSSIAN TIME,Budapest,Feature Race,,Round 7 ,2017-07-30
9,1:26.731,0.463,-,181.845,,,1,9,O. Rowland,DAMS,Budapest,Qualifying Session,16:01:47,Round 7 ,2017-07-30
11,1:26.806,0.538,0.075,181.687,,,2,6,A. Markelov,RUSSIAN TIME,Budapest,Qualifying Session,16:23:38,Round 7 ,2017-07-30
9,1:26.849,0.581,0.043,181.597,,,3,15,J. King,MP Motorsport,Budapest,Qualifying Session,16:15:43,Round 7 ,2017-07-30
11,1:26.885,0.617,0.036,181.522,,,4,2,A. Fuoco,PREMA Racing,Budapest,Qualifying Session,16:04:56,Round 7 ,2017-07-30
12,1:26.968,0.7,0.083,181.349,,,5,20,N. Nato,Pertamina Arden,Budapest,Qualifying Session,16:27:50,Round 7 ,2017-07-30
11,1:26.973,0.705,0.005,181.339,,,6,10,N. Latifi,DAMS,Budapest,Qualifying Session,16:01:18,Round 7 ,2017-07-30
12,1:27.026,0.758,0.053,181.228,,,7,18,N. de Vries,Rapax,Budapest,Qualifying Session,16:22:32,Round 7 ,2017-07-30
11,1:27.103,0.835,0.077,181.068,,,8,7,N. Matsushita,ART Grand Prix,Budapest,Qualifying Session,16:22:25,Round 7 ,2017-07-30
12,1:27.129,0.861,0.026,181.014,,,9,19,S. Canamasas,Rapax,Budapest,Qualifying Session,16:22:23,Round 7 ,2017-07-30
12,1:27.139,0.871,0.010,180.993,,,10,17,S. Ferrucci,Trident,Budapest,Qualifying Session,16:23:12,Round 7 ,2017-07-30
11,1:27.221,0.953,0.082,180.823,,,11,8,A. Albon,ART Grand Prix,Budapest,Qualifying Session,16:13:13,Round 7 ,2017-07-30
12,1:27.238,0.97,0.017,180.788,,,12,5,L. Ghiotto,RUSSIAN TIME,Budapest,Qualifying Session,16:04:49,Round 7 ,2017-07-30
12,1:27.301,1.033,0.063,180.657,,,13,12,R. Visoiu,Campos Racing,Budapest,Qualifying Session,16:16:20,Round 7 ,2017-07-30
9,1:27.339,1.071,0.038,180.579,,,14,11,R. Boschung,Campos Racing,Budapest,Qualifying Session,16:22:15,Round 7 ,2017-07-30
12,1:27.582,1.314,0.090,180.078,,,15,3,L. Delétraz,Racing Engineering,Budapest,Qualifying Session,16:22:28,Round 7 ,2017-07-30
11,1:27.804,1.536,0.222,179.622,,,16,4,G. Malja,Racing Engineering,Budapest,Qualifying Session,16:00:21,Round 7 ,2017-07-30
11,1:28.248,1.98,0.444,178.719,,,17,16,N. Jeffri,Trident,Budapest,Qualifying Session,16:28:25,Round 7 ,2017-07-30
12,1:27.492,1.224,0.153,180.263,,,18,14,S. Sette Câmara,MP Motorsport,Budapest,Qualifying Session,16:04:00,Round 7 ,2017-07-30
20,1:27.516,-,-,180.213,,,1,1,C. Leclerc,PREMA Racing,Budapest,Free Practice,12:07:47,Round 7 ,2017-07-30
19,1:27.586,0.070,-,180.069,,,2,9,O. Rowland,DAMS,Budapest,Free Practice,12:07:55,Round 7 ,2017-07-30
10,1:27.674,0.158,0.088,179.889,,,3,18,N. de Vries,Rapax,Budapest,Free Practice,12:07:29,Round 7 ,2017-07-30
23,1:27.746,0.230,0.072,179.741,,,4,20,N. Nato,Pertamina Arden,Budapest,Free Practice,12:09:27,Round 7 ,2017-07-30
19,1:27.876,0.360,0.130,179.475,,,5,10,N. Latifi,DAMS,Budapest,Free Practice,12:07:16,Round 7 ,2017-07-30
18,1:27.954,0.438,0.078,179.316,,,6,8,A. Albon,ART Grand Prix,Budapest,Free Practice,12:07:33,Round 7 ,2017-07-30
18,1:27.978,0.462,0.024,179.267,,,7,19,S. Canamasas,Rapax,Budapest,Free Practice,12:27:25,Round 7 ,2017-07-30
19,1:28.036,0.520,0.058,179.149,,,8,7,N. Matsushita,ART Grand Prix,Budapest,Free Practice,12:06:38,Round 7 ,2017-07-30
19,1:28.122,0.606,0.086,178.974,,,9,15,J. King,MP Motorsport,Budapest,Free Practice,12:09:47,Round 7 ,2017-07-30
20,1:28.140,0.624,0.018,178.938,,,10,2,A. Fuoco,PREMA Racing,Budapest,Free Practice,12:07:22,Round 7 ,2017-07-30
19,1:28.259,0.743,0.119,178.696,,,11,6,A. Markelov,RUSSIAN TIME,Budapest,Free Practice,12:08:01,Round 7 ,2017-07-30
20,1:28.260,0.744,0.001,178.694,,,12,5,L. Ghiotto,RUSSIAN TIME,Budapest,Free Practice,12:21:07,Round 7 ,2017-07-30
20,1:28.359,0.843,0.099,178.494,,,13,12,R. Visoiu,Campos Racing,Budapest,Free Practice,12:27:02,Round 7 ,2017-07-30
16,1:28.407,0.891,0.048,178.397,,,14,4,G. Malja,Racing Engineering,Budapest,Free Practice,12:26:29,Round 7 ,2017-07-30
18,1:28.425,0.909,0.018,178.361,,,15,11,R. Boschung,Campos Racing,Budapest,Free Practice,12:27:06,Round 7 ,2017-07-30
20,1:28.563,1.047,0.138,178.083,,,16,21,S. Gelael,Pertamina Arden,Budapest,Free Practice,12:04:30,Round 7 ,2017-07-30
19,1:28.645,1.129,0.082,177.918,,,17,3,L. Delétraz,Racing Engineering,Budapest,Free Practice,12:18:11,Round 7 ,2017-07-30
22,1:28.685,1.169,0.040,177.838,,,18,17,S. Ferrucci,Trident,Budapest,Free Practice,12:08:56,Round 7 ,2017-07-30
19,1:28.886,1.370,0.201,177.436,,,19,14,S. Sette Câmara,MP Motorsport,Budapest,Free Practice,12:30:55,Round 7 ,2017-07-30
20,1:29.129,1.613,0.243,176.952,,,20,16,N. Jeffri,Trident,Budapest,Free Practice,12:14:16,Round 7 ,2017-07-30
