LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
26,42:25.916,-,-,170.961,1:32.673,8.0,1,4,N. de Vries,ART Grand Prix,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:28.315,2.399,2.399,170.8,1:32.546,17.0,2,8,L. Ghiotto,UNI-Virtuosi,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:30.298,4.382,1.983,170.668,1:32.911,11.0,3,11,C. Ilott,Sauber Junior Team by Charouz,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:37.099,11.183,6.801,170.214,1:33.150,15.0,4,7,G. Zhou,UNI-Virtuosi,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:38.483,12.567,1.384,170.122,1:33.320,15.0,5,19,A. Hubert,BWT Arden,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:39.004,13.088,0.521,170.087,1:32.444,17.0,6,6,N. Latifi,DAMS,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:47.335,21.419,8.331,169.535,1:33.698,23.0,7,16,J. King,MP Motorsport,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:52.560,26.644,5.225,169.191,1:33.608,14.0,8,15,J. Aitken,Campos Racing,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:53.361,27.445,0.801,169.138,1:33.842,20.0,9,10,S. Gelael,PREMA Racing,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:54.085,28.169,0.724,169.09,1:33.772,25.0,10,21,R. Boschung,Trident,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:54.451,28.535,0.366,169.066,1:33.227,23.0,11,1,L. Delétraz,Carlin,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:56.824,30.908,2.373,168.911,1:33.632,21.0,12,9,M. Schumacher,PREMA Racing,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,42:58.185,32.269,1.361,168.822,1:33.986,16.0,13,18,T. Calderón,BWT Arden,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,43:00.977,35.061,2.792,168.639,1:33.976,14.0,14,3,N. Mazepin,ART Grand Prix,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,43:03.768,37.852,2.791,168.457,1:34.068,14.0,15,12,J. Correa,Sauber Junior Team by Charouz,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,43:06.310,40.394,2.542,168.291,1:33.990,21.0,16,20,G. Alesi,Trident,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,43:06.454,40.538,0.144,168.282,1:33.612,17.0,17,5,S. Sette Câmara,DAMS,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,43:10.126,44.210,3.672,168.043,1:33.899,23.0,18,14,D. Boccolacci,Campos Racing,Barcelona,Sprint Race,,Round 3 ,2019-05-12
26,43:34.617,68.701,24.491,166.469,1:34.971,19.0,19,17,M. Raghunathan,MP Motorsport,Barcelona,Sprint Race,,Round 3 ,2019-05-12
37,1:01:10.688,-,-,168.794,1:34.031,26.0,1,6,N. Latifi,DAMS,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:12.623,1.935,1.935,168.705,1:34.076,33.0,2,15,J. Aitken,Campos Racing,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:14.013,3.325,1.390,168.641,1:34.401,25.0,3,7,G. Zhou,UNI-Virtuosi,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:15.049,4.361,1.036,168.594,1:32.999,33.0,4,8,L. Ghiotto,UNI-Virtuosi,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:20.156,9.468,5.107,168.36,1:34.430,29.0,5,4,N. de Vries,ART Grand Prix,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:23.177,12.489,3.021,168.222,1:32.942,35.0,6,19,A. Hubert,BWT Arden,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:24.965,14.277,1.788,168.14,1:32.266,35.0,7,16,J. King,MP Motorsport,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:28.073,17.385,3.108,167.998,1:34.487,27.0,8,11,C. Ilott,Sauber Junior Team by Charouz,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:29.760,19.072,1.687,167.922,1:34.196,29.0,9,10,S. Gelael,PREMA Racing,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:36.410,25.722,6.650,167.62,1:33.985,32.0,10,21,R. Boschung,Trident,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:44.290,33.602,7.880,167.263,1:34.939,26.0,11,2,N. Matsushita,Carlin,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:49.234,38.546,4.944,167.04,1:35.060,11.0,12,1,L. Delétraz,Carlin,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:56.477,45.789,7.243,166.714,1:34.736,27.0,13,18,T. Calderón,BWT Arden,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:01:58.337,47.649,1.860,166.631,1:34.326,10.0,14,14,D. Boccolacci,Campos Racing,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:02:22.682,71.994,24.345,165.547,1:32.816,36.0,15,9,M. Schumacher,PREMA Racing,Barcelona,Feature Race,,Round 3 ,2019-05-12
37,1:02:44.461,93.773,21.779,164.589,1:34.459,31.0,16,17,M. Raghunathan,MP Motorsport,Barcelona,Feature Race,,Round 3 ,2019-05-12
33,1:01:37.627,4 LAPS,4 LAPS,149.436,1:34.641,32.0,17,3,N. Mazepin,ART Grand Prix,Barcelona,Feature Race,,Round 3 ,2019-05-12
11,1:28.031,-,-,190.364,,,1,8,L. Ghiotto,UNI-Virtuosi,Barcelona,Qualifying Session,17:24:31,Round 3 ,2019-05-12
10,1:28.212,0.181,0.181,189.974,,,2,6,N. Latifi,DAMS,Barcelona,Qualifying Session,17:19:57,Round 3 ,2019-05-12
10,1:28.249,0.218,0.037,189.894,,,3,7,G. Zhou,UNI-Virtuosi,Barcelona,Qualifying Session,17:21:00,Round 3 ,2019-05-12
9,1:28.266,0.235,0.017,189.857,,,4,4,N. de Vries,ART Grand Prix,Barcelona,Qualifying Session,17:20:10,Round 3 ,2019-05-12
10,1:28.355,0.324,0.089,189.666,,,5,15,J. Aitken,Campos Racing,Barcelona,Qualifying Session,17:15:02,Round 3 ,2019-05-12
11,1:28.470,0.439,0.115,189.42,,,6,11,C. Ilott,Sauber Junior Team by Charouz,Barcelona,Qualifying Session,17:20:17,Round 3 ,2019-05-12
10,1:28.550,0.519,0.080,189.249,,,7,5,S. Sette Câmara,DAMS,Barcelona,Qualifying Session,17:20:04,Round 3 ,2019-05-12
11,1:28.580,0.549,0.030,189.184,,,8,21,R. Boschung,Trident,Barcelona,Qualifying Session,17:20:43,Round 3 ,2019-05-12
10,1:28.581,0.550,0.001,189.182,,,9,14,D. Boccolacci,Campos Racing,Barcelona,Qualifying Session,17:15:36,Round 3 ,2019-05-12
11,1:28.605,0.574,0.024,189.131,,,10,9,M. Schumacher,PREMA Racing,Barcelona,Qualifying Session,17:20:28,Round 3 ,2019-05-12
10,1:28.683,0.652,0.078,188.965,,,11,2,N. Matsushita,Carlin,Barcelona,Qualifying Session,17:20:39,Round 3 ,2019-05-12
10,1:28.758,0.727,0.075,188.805,,,12,3,N. Mazepin,ART Grand Prix,Barcelona,Qualifying Session,17:20:33,Round 3 ,2019-05-12
11,1:28.761,0.730,0.003,188.799,,,13,10,S. Gelael,PREMA Racing,Barcelona,Qualifying Session,17:23:40,Round 3 ,2019-05-12
10,1:28.869,0.838,0.108,188.569,,,14,1,L. Delétraz,Carlin,Barcelona,Qualifying Session,17:20:36,Round 3 ,2019-05-12
11,1:28.980,0.949,0.111,188.334,,,15,19,A. Hubert,BWT Arden,Barcelona,Qualifying Session,17:04:25,Round 3 ,2019-05-12
11,1:29.023,0.992,0.043,188.243,,,16,16,J. King,MP Motorsport,Barcelona,Qualifying Session,17:20:41,Round 3 ,2019-05-12
11,1:29.346,1.315,0.323,187.562,,,17,20,G. Alesi,Trident,Barcelona,Qualifying Session,17:20:46,Round 3 ,2019-05-12
11,1:29.590,1.559,0.244,187.052,,,18,18,T. Calderón,BWT Arden,Barcelona,Qualifying Session,17:20:51,Round 3 ,2019-05-12
10,1:30.171,2.140,0.581,185.846,,,19,12,J. Correa,Sauber Junior Team by Charouz,Barcelona,Qualifying Session,17:20:24,Round 3 ,2019-05-12
11,1:30.691,2.660,0.520,184.781,,,20,17,M. Raghunathan,MP Motorsport,Barcelona,Qualifying Session,17:20:58,Round 3 ,2019-05-12
16,1:29.462,-,-,187.319,,,1,8,L. Ghiotto,UNI-Virtuosi,Barcelona,Free Practice,13:25:06,Round 3 ,2019-05-12
15,1:29.866,0.404,0.404,186.477,,,2,6,N. Latifi,DAMS,Barcelona,Free Practice,13:23:46,Round 3 ,2019-05-12
18,1:29.955,0.493,0.089,186.293,,,3,10,S. Gelael,PREMA Racing,Barcelona,Free Practice,13:27:59,Round 3 ,2019-05-12
13,1:30.008,0.546,0.053,186.183,,,4,7,G. Zhou,UNI-Virtuosi,Barcelona,Free Practice,13:22:35,Round 3 ,2019-05-12
17,1:30.073,0.611,0.065,186.049,,,5,5,S. Sette Câmara,DAMS,Barcelona,Free Practice,13:23:51,Round 3 ,2019-05-12
17,1:30.118,0.656,0.045,185.956,,,6,15,J. Aitken,Campos Racing,Barcelona,Free Practice,13:25:47,Round 3 ,2019-05-12
18,1:30.228,0.766,0.110,185.729,,,7,2,N. Matsushita,Carlin,Barcelona,Free Practice,13:25:01,Round 3 ,2019-05-12
20,1:30.361,0.899,0.133,185.456,,,8,9,M. Schumacher,PREMA Racing,Barcelona,Free Practice,13:10:31,Round 3 ,2019-05-12
12,1:30.371,0.909,0.010,185.435,,,9,4,N. de Vries,ART Grand Prix,Barcelona,Free Practice,13:43:34,Round 3 ,2019-05-12
19,1:30.402,0.940,0.031,185.372,,,10,19,A. Hubert,BWT Arden,Barcelona,Free Practice,13:29:40,Round 3 ,2019-05-12
16,1:30.624,1.162,0.222,184.917,,,11,21,R. Boschung,Trident,Barcelona,Free Practice,13:42:29,Round 3 ,2019-05-12
19,1:30.682,1.220,0.058,184.799,,,12,11,C. Ilott,Sauber Junior Team by Charouz,Barcelona,Free Practice,13:19:49,Round 3 ,2019-05-12
19,1:30.719,1.257,0.037,184.724,,,13,16,J. King,MP Motorsport,Barcelona,Free Practice,13:22:56,Round 3 ,2019-05-12
16,1:30.742,1.280,0.023,184.677,,,14,3,N. Mazepin,ART Grand Prix,Barcelona,Free Practice,13:22:49,Round 3 ,2019-05-12
