LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
12,1:48.105,1.629,0.099,194.743,,,14,20,L. Delétraz,Charouz Racing System,Sochi,Qualifying Session,17:25:38,Round 11 ,2018-09-30
12,1:48.154,1.678,0.049,194.655,,,15,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Sochi,Qualifying Session,17:25:53,Round 11 ,2018-09-30
10,1:48.206,1.730,0.052,194.562,,,16,10,N. Kari,MP Motorsport,Sochi,Qualifying Session,17:25:49,Round 11 ,2018-09-30
11,1:48.327,1.851,0.121,194.344,,,17,12,N. Fukuzumi,BWT Arden,Sochi,Qualifying Session,17:26:43,Round 11 ,2018-09-30
12,1:48.491,2.015,0.164,194.051,,,18,9,D. Boccolacci,MP Motorsport,Sochi,Qualifying Session,17:25:56,Round 11 ,2018-09-30
9,1:48.568,2.092,0.077,193.913,,,19,1,A. Markelov,RUSSIAN TIME,Sochi,Qualifying Session,17:27:09,Round 11 ,2018-09-30
2,2:14.971,28.495,26.403,155.98,,,,16,A. Maini,Trident,Sochi,Qualifying Session,17:00:10,Round 11 ,2018-09-30
17,1:48.231,-,-,194.517,,,1,19,L. Norris,Carlin,Sochi,Free Practice,13:14:49,Round 11 ,2018-09-30
17,1:48.403,0.172,0.172,194.208,,,2,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Sochi,Free Practice,13:32:08,Round 11 ,2018-09-30
17,1:48.635,0.404,0.232,193.793,,,3,8,G. Russell,ART Grand Prix,Sochi,Free Practice,13:14:01,Round 11 ,2018-09-30
17,1:48.748,0.517,0.113,193.592,,,4,18,S. Sette Câmara,Carlin,Sochi,Free Practice,13:14:32,Round 11 ,2018-09-30
17,1:48.834,0.603,0.086,193.439,,,5,6,N. Latifi,DAMS,Sochi,Free Practice,13:15:04,Round 11 ,2018-09-30
16,1:48.837,0.606,0.003,193.434,,,6,2,T. Makino,RUSSIAN TIME,Sochi,Free Practice,13:36:42,Round 11 ,2018-09-30
18,1:48.878,0.647,0.041,193.361,,,7,7,J. Aitken,ART Grand Prix,Sochi,Free Practice,13:31:11,Round 11 ,2018-09-30
18,1:48.890,0.659,0.012,193.34,,,8,5,A. Albon,DAMS,Sochi,Free Practice,13:10:29,Round 11 ,2018-09-30
17,1:48.977,0.746,0.087,193.185,,,9,14,L. Ghiotto,Campos Vexatec Racing,Sochi,Free Practice,13:17:05,Round 11 ,2018-09-30
18,1:49.108,0.877,0.131,192.953,,,10,21,A. Fuoco,Charouz Racing System,Sochi,Free Practice,13:29:58,Round 11 ,2018-09-30
12,1:49.243,1.012,0.135,192.715,,,11,11,M. Günther,BWT Arden,Sochi,Free Practice,13:38:35,Round 11 ,2018-09-30
15,1:49.259,1.028,0.016,192.687,,,12,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Sochi,Free Practice,13:19:33,Round 11 ,2018-09-30
18,1:49.352,1.121,0.093,192.523,,,13,10,N. Kari,MP Motorsport,Sochi,Free Practice,13:31:17,Round 11 ,2018-09-30
15,1:49.474,1.243,0.122,192.308,,,14,1,A. Markelov,RUSSIAN TIME,Sochi,Free Practice,13:45:39,Round 11 ,2018-09-30
17,1:49.533,1.302,0.059,192.205,,,15,20,L. Delétraz,Charouz Racing System,Sochi,Free Practice,13:23:08,Round 11 ,2018-09-30
12,1:49.562,1.331,0.029,192.154,,,16,12,N. Fukuzumi,BWT Arden,Sochi,Free Practice,13:45:33,Round 11 ,2018-09-30
20,1:49.615,1.384,0.053,192.061,,,17,17,A. Lorandi,Trident,Sochi,Free Practice,13:34:55,Round 11 ,2018-09-30
19,1:49.681,1.450,0.066,191.945,,,18,9,D. Boccolacci,MP Motorsport,Sochi,Free Practice,13:14:46,Round 11 ,2018-09-30
14,1:50.130,1.899,0.449,191.163,,,19,15,R. Merhi,Campos Vexatec Racing,Sochi,Free Practice,13:38:11,Round 11 ,2018-09-30
8,1:56.424,8.193,6.294,180.828,,,20,16,A. Maini,Trident,Sochi,Free Practice,13:29:08,Round 11 ,2018-09-30
