LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
29,53:50.586,-,-,190.224,1:42.487,26.0,1,6,L. Sargeant,Carlin,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,53:52.267,1.681,1.681,190.126,1:42.538,26.0,2,10,T. Pourchaire,ART Grand Prix,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,53:59.580,8.994,7.313,189.696,1:43.123,13.0,3,5,L. Lawson,Carlin,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:01.898,11.312,2.318,189.561,1:43.068,27.0,4,11,F. Drugovich,MP Motorsport,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:02.547,11.961,0.649,189.523,1:43.223,25.0,5,9,F. Vesti,ART Grand Prix,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:02.862,12.276,0.315,189.504,1:42.033,24.0,6,8,J. Vips,Hitech Grand Prix,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:04.485,13.899,1.623,189.41,1:41.581,25.0,7,2,J. Daruvala,PREMA Racing,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:07.906,17.320,3.421,189.21,1:43.102,27.0,8,7,M. Armstrong,Hitech Grand Prix,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:11.619,21.033,3.713,188.994,1:41.134,29.0,9,3,J. Doohan,Virtuosi Racing,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:18.883,28.297,7.264,188.573,1:41.195,26.0,10,24,J. Hughes,Van Amersfoort Racing,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:19.703,29.117,0.820,188.525,1:43.961,13.0,11,22,E. Fittipaldi,Charouz Racing System,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:21.172,30.586,1.469,188.44,1:43.265,13.0,12,17,A. Iwasa,DAMS,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:24.747,34.161,3.575,188.234,1:43.668,28.0,13,12,C. Novalak,MP Motorsport,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:25.590,35.004,0.843,188.185,1:43.372,27.0,14,20,R. Verschoor,Trident,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:26.012,35.426,0.422,188.161,1:42.130,25.0,15,4,M. Sato,Virtuosi Racing,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:26.977,36.391,0.965,188.106,1:41.970,26.0,16,21,C. Williams,Trident,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:41.752,51.166,14.775,187.259,1:44.148,24.0,17,14,O. Caldwell,Campos Racing,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:51.664,61.078,9.912,186.695,1:44.468,12.0,18,23,C. Bölükbasi,Charouz Racing System,Silverstone,Feature Race,,Round 7 ,2022-07-03
29,54:53.793,63.207,2.129,186.574,1:40.842,27.0,19,25,D. Beckmann,Van Amersfoort Racing,Silverstone,Feature Race,,Round 7 ,2022-07-03
20,40:42.488,-,-,173.458,2:00.164,19.0,1,3,J. Doohan,Virtuosi Racing,Silverstone,Sprint Race,,Round 7 ,2022-07-03
20,40:43.420,0.932,0.932,173.392,1:58.954,20.0,2,17,A. Iwasa,DAMS,Silverstone,Sprint Race,,Round 7 ,2022-07-03
20,40:59.210,16.722,15.790,172.278,2:01.157,19.0,3,22,E. Fittipaldi,Charouz Racing System,Silverstone,Sprint Race,,Round 7 ,2022-07-03
20,41:00.376,17.888,1.166,172.197,2:01.204,19.0,4,10,T. Pourchaire,ART Grand Prix,Silverstone,Sprint Race,,Round 7 ,2022-07-03
