LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
18,39:40.215,-,-,190.492,2:01.475,3.0,1,14,S. Sette Câmara,MP Motorsport,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:40.838,0.623,-,190.442,2:01.367,2.0,2,3,N. de Vries,Racing Engineering,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:42.618,2.403,1.780,190.3,2:01.812,5.0,3,5,L. Ghiotto,RUSSIAN TIME,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:43.324,3.109,0.706,190.243,2:01.718,4.0,4,20,N. Nato,Pertamina Arden,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:44.035,3.820,0.711,190.187,2:01.518,7.0,5,1,C. Leclerc,PREMA Racing,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:45.109,4.894,1.074,190.101,2:01.711,3.0,6,19,R. Merhi,Rapax,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:45.663,5.448,0.554,190.057,2:01.807,7.0,7,2,A. Fuoco,PREMA Racing,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:46.043,5.828,0.380,190.027,2:02.655,14.0,8,9,O. Rowland,DAMS,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:46.905,6.690,0.862,189.958,2:02.170,4.0,9,10,N. Latifi,DAMS,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:49.417,9.202,2.512,189.758,2:02.716,3.0,10,17,S. Ferrucci,Trident,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:49.844,9.629,0.427,189.724,2:02.625,5.0,11,4,G. Malja,Racing Engineering,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:50.771,10.556,0.927,189.651,2:02.683,3.0,12,18,L. Delétraz,Rapax,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
18,39:51.080,10.865,0.309,189.626,2:02.906,4.0,13,11,R. Boschung,Campos Racing,Spa-Francorchamps,Sprint Race,,Round 8 ,2017-08-27
