LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
29,57:23.163,-,-,181.907,1:54.736,22.0,1,8,O. Bearman,PREMA Racing,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:25.478,2.315,2.315,181.785,1:54.331,23.0,2,4,E. Fittipaldi,Carlin,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:25.770,2.607,0.292,181.77,1:54.492,29.0,3,5,T. Pourchaire,ART Grand Prix,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:38.386,15.223,11.412,181.107,1:54.561,28.0,4,7,F. Vesti,PREMA Racing,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:38.955,15.792,0.569,181.077,1:54.340,28.0,5,24,K. Maini,Campos Racing,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:40.464,17.301,1.509,180.998,1:54.709,26.0,6,1,D. Hauger,MP Motorsport,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:42.739,19.576,2.275,180.879,1:53.478,27.0,7,10,I. Hadjar,Hitech Pulse-Eight,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:50.032,26.869,7.293,180.499,1:55.235,20.0,8,22,R. Verschoor,Van Amersfoort Racing,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:50.704,27.541,0.672,180.464,1:55.192,21.0,9,9,J. Crawford,Hitech Pulse-Eight,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:52.858,29.695,2.154,180.352,1:54.741,28.0,10,12,A. Leclerc,DAMS,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:53.553,30.390,0.695,180.316,1:55.352,17.0,11,3,Z. Maloney,Carlin,Baku,Feature Race,,Round 4 ,2023-04-30
29,57:55.969,32.806,2.416,180.191,1:53.912,28.0,12,11,A. Iwasa,DAMS,Baku,Feature Race,,Round 4 ,2023-04-30
29,58:02.255,39.092,6.286,179.865,1:55.364,25.0,13,23,J. Correa,Van Amersfoort Racing,Baku,Feature Race,,Round 4 ,2023-04-30
29,58:02.406,39.243,0.151,179.858,1:54.995,21.0,14,2,J. Daruvala,MP Motorsport,Baku,Feature Race,,Round 4 ,2023-04-30
29,58:03.170,40.007,0.764,179.818,1:55.299,25.0,15,14,J. Doohan,Invicta Virtuosi Racing,Baku,Feature Race,,Round 4 ,2023-04-30
29,58:03.180,40.017,0.010,179.818,1:55.390,25.0,16,21,C. Novalak,Trident,Baku,Feature Race,,Round 4 ,2023-04-30
29,58:05.186,42.023,2.006,179.714,1:55.377,25.0,17,20,R. Stanek,Trident,Baku,Feature Race,,Round 4 ,2023-04-30
29,58:16.365,53.202,11.179,179.139,1:56.109,28.0,18,16,R. Nissany,PHM Racing by Charouz,Baku,Feature Race,,Round 4 ,2023-04-30
29,58:21.021,57.858,4.656,178.901,1:55.492,27.0,19,15,A. Cordeel,Invicta Virtuosi Racing,Baku,Feature Race,,Round 4 ,2023-04-30
29,58:24.430,61.267,3.409,178.727,1:56.293,21.0,20,25,R. Boschung,Campos Racing,Baku,Feature Race,,Round 4 ,2023-04-30
21,51:27.274,-,-,146.877,1:55.796,14.0,1,8,O. Bearman,PREMA Racing,Baku,Sprint Race,,Round 4 ,2023-04-30
21,51:28.144,0.870,0.870,146.836,1:56.163,13.0,2,7,F. Vesti,PREMA Racing,Baku,Sprint Race,,Round 4 ,2023-04-30
21,51:30.364,3.090,2.220,146.731,1:56.176,14.0,3,9,J. Crawford,Hitech Pulse-Eight,Baku,Sprint Race,,Round 4 ,2023-04-30
21,51:33.759,6.485,3.395,146.57,1:56.168,14.0,4,24,K. Maini,Campos Racing,Baku,Sprint Race,,Round 4 ,2023-04-30
21,51:35.153,7.879,1.394,146.504,1:56.389,13.0,5,4,E. Fittipaldi,Carlin,Baku,Sprint Race,,Round 4 ,2023-04-30
21,51:37.679,10.405,2.526,146.384,1:56.709,12.0,6,23,J. Correa,Van Amersfoort Racing,Baku,Sprint Race,,Round 4 ,2023-04-30
