LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
32,58:26.868,7.891,-,177.53,1:46.187,18.0,2,20,N. Nato,Pertamina Arden,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,58:32.757,13.780,5.889,177.233,1:46.550,24.0,3,1,C. Leclerc,PREMA Racing,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,58:36.455,17.478,3.698,177.046,1:46.729,19.0,4,15,J. King,MP Motorsport,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,58:37.121,18.144,0.666,177.013,1:46.761,21.0,5,9,O. Rowland,DAMS,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,58:38.721,19.744,1.600,176.932,1:46.171,19.0,6,8,A. Albon,ART Grand Prix,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,58:46.033,27.056,7.312,176.565,1:46.787,20.0,7,5,L. Ghiotto,RUSSIAN TIME,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,58:48.948,29.971,2.915,176.419,1:46.668,23.0,8,7,N. Matsushita,ART Grand Prix,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,58:49.927,30.950,0.979,176.37,1:46.969,28.0,9,2,A. Fuoco,PREMA Racing,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,58:54.703,35.726,4.776,176.132,1:46.901,22.0,10,18,N. de Vries,Rapax,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:06.555,47.578,11.852,175.544,1:47.731,24.0,11,10,N. Latifi,DAMS,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:11.506,52.529,2.383,175.299,1:46.520,19.0,12,11,R. Boschung,Campos Racing,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:14.123,50.146,2.568,175.417,1:47.610,27.0,13,14,S. Sette Câmara,MP Motorsport,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:15.288,56.311,3.782,175.112,1:48.907,7.0,14,17,S. Canamasas,Trident,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:25.700,66.723,10.412,174.601,1:46.798,20.0,15,19,J. Cecotto,Rapax,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:31.910,72.933,6.210,174.298,1:45.843,26.0,16,12,S. Coletti,Campos Racing,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:37.556,78.579,5.646,174.022,1:46.989,17.0,17,21,S. Gelael,Pertamina Arden,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:43.460,84.483,5.904,173.736,1:48.343,13.0,18,4,G. Malja,Racing Engineering,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:57.959,98.982,14.499,173.036,1:48.976,25.0,19,16,N. Jeffri,Trident,Sakhir,Feature Race,,Round 1 ,2017-04-16
32,59:58.083,99.106,0.124,173.03,1:46.796,25.0,20,3,L. Delétraz,Racing Engineering,Sakhir,Feature Race,,Round 1 ,2017-04-16
8,1:38.907,-,-,196.985,,,1,1,C. Leclerc,PREMA Racing,Sakhir,Qualifying Session,20:19:15,Round 1 ,2017-04-16
10,1:39.665,0.758,0.080,195.486,,,2,18,N. de Vries,Rapax,Sakhir,Qualifying Session,20:27:37,Round 1 ,2017-04-16
10,1:39.696,0.789,0.031,195.426,,,3,20,N. Nato,Pertamina Arden,Sakhir,Qualifying Session,20:10:36,Round 1 ,2017-04-16
10,1:39.948,1.041,0.252,194.933,,,4,5,L. Ghiotto,RUSSIAN TIME,Sakhir,Qualifying Session,20:11:07,Round 1 ,2017-04-16
11,1:39.585,0.678,-,195.643,,,5,2,A. Fuoco,PREMA Racing,Sakhir,Qualifying Session,20:10:12,Round 1 ,2017-04-16
10,1:40.011,1.104,0.063,194.81,,,6,7,N. Matsushita,ART Grand Prix,Sakhir,Qualifying Session,20:26:41,Round 1 ,2017-04-16
10,1:40.018,1.111,0.007,194.796,,,7,6,A. Markelov,RUSSIAN TIME,Sakhir,Qualifying Session,20:11:10,Round 1 ,2017-04-16
10,1:40.053,1.146,0.035,194.728,,,8,9,O. Rowland,DAMS,Sakhir,Qualifying Session,20:26:27,Round 1 ,2017-04-16
10,1:40.140,1.233,0.087,194.559,,,9,8,A. Albon,ART Grand Prix,Sakhir,Qualifying Session,20:11:19,Round 1 ,2017-04-16
11,1:40.168,1.261,0.028,194.505,,,10,14,S. Sette Câmara,MP Motorsport,Sakhir,Qualifying Session,20:26:44,Round 1 ,2017-04-16
10,1:40.201,1.294,0.033,194.441,,,11,15,J. King,MP Motorsport,Sakhir,Qualifying Session,20:10:21,Round 1 ,2017-04-16
11,1:40.262,1.355,0.061,194.322,,,12,19,J. Cecotto,Rapax,Sakhir,Qualifying Session,20:10:18,Round 1 ,2017-04-16
11,1:40.280,1.373,0.018,194.287,,,13,10,N. Latifi,DAMS,Sakhir,Qualifying Session,20:26:34,Round 1 ,2017-04-16
11,1:40.453,1.546,0.173,193.953,,,14,3,L. Delétraz,Racing Engineering,Sakhir,Qualifying Session,20:09:45,Round 1 ,2017-04-16
11,1:40.501,1.594,0.028,193.86,,,15,11,R. Boschung,Campos Racing,Sakhir,Qualifying Session,20:26:36,Round 1 ,2017-04-16
9,1:41.604,2.697,0.188,191.756,,,16,16,N. Jeffri,Trident,Sakhir,Qualifying Session,20:11:16,Round 1 ,2017-04-16
9,1:40.473,1.566,0.020,193.914,,,17,4,G. Malja,Racing Engineering,Sakhir,Qualifying Session,20:09:54,Round 1 ,2017-04-16
10,1:40.778,1.871,0.277,193.327,,,18,21,S. Gelael,Pertamina Arden,Sakhir,Qualifying Session,20:10:46,Round 1 ,2017-04-16
10,1:40.810,1.903,0.032,193.266,,,19,17,S. Canamasas,Trident,Sakhir,Qualifying Session,20:07:14,Round 1 ,2017-04-16
11,1:41.416,2.509,0.606,192.111,,,20,12,S. Coletti,Campos Racing,Sakhir,Qualifying Session,20:10:31,Round 1 ,2017-04-16
16,1:42.221,-,-,190.598,,,1,9,O. Rowland,DAMS,Sakhir,Free Practice,11:39:59,Round 1 ,2017-04-16
13,1:42.313,0.092,-,190.427,,,2,6,A. Markelov,RUSSIAN TIME,Sakhir,Free Practice,11:40:16,Round 1 ,2017-04-16
15,1:42.372,0.151,0.059,190.317,,,3,1,C. Leclerc,PREMA Racing,Sakhir,Free Practice,11:44:29,Round 1 ,2017-04-16
12,1:42.381,0.160,0.009,190.3,,,4,2,A. Fuoco,PREMA Racing,Sakhir,Free Practice,11:40:08,Round 1 ,2017-04-16
13,1:42.594,0.373,0.213,189.905,,,5,20,N. Nato,Pertamina Arden,Sakhir,Free Practice,11:45:24,Round 1 ,2017-04-16
14,1:42.715,0.494,0.121,189.682,,,6,5,L. Ghiotto,RUSSIAN TIME,Sakhir,Free Practice,11:47:06,Round 1 ,2017-04-16
6,1:43.052,0.831,0.337,189.061,,,7,18,N. de Vries,Rapax,Sakhir,Free Practice,11:46:57,Round 1 ,2017-04-16
16,1:43.146,0.925,0.094,188.889,,,8,19,J. Cecotto,Rapax,Sakhir,Free Practice,11:42:34,Round 1 ,2017-04-16
15,1:43.213,0.992,0.067,188.766,,,9,7,N. Matsushita,ART Grand Prix,Sakhir,Free Practice,11:39:18,Round 1 ,2017-04-16
14,1:43.230,1.009,0.017,188.735,,,10,4,G. Malja,Racing Engineering,Sakhir,Free Practice,11:36:17,Round 1 ,2017-04-16
15,1:43.260,1.039,0.030,188.68,,,11,14,S. Sette Câmara,MP Motorsport,Sakhir,Free Practice,11:40:55,Round 1 ,2017-04-16
15,1:43.265,1.044,0.005,188.671,,,12,15,J. King,MP Motorsport,Sakhir,Free Practice,11:36:22,Round 1 ,2017-04-16
15,1:43.323,1.102,0.058,188.565,,,13,10,N. Latifi,DAMS,Sakhir,Free Practice,11:36:12,Round 1 ,2017-04-16
13,1:43.355,1.134,0.032,188.507,,,14,21,S. Gelael,Pertamina Arden,Sakhir,Free Practice,11:47:10,Round 1 ,2017-04-16
12,1:43.479,1.258,0.124,188.281,,,15,11,R. Boschung,Campos Racing,Sakhir,Free Practice,11:41:46,Round 1 ,2017-04-16
16,1:43.632,1.411,0.153,188.003,,,16,12,S. Coletti,Campos Racing,Sakhir,Free Practice,11:57:14,Round 1 ,2017-04-16
16,1:43.891,1.670,0.259,187.535,,,17,16,N. Jeffri,Trident,Sakhir,Free Practice,11:39:24,Round 1 ,2017-04-16
15,1:43.958,1.737,0.067,187.414,,,18,17,S. Canamasas,Trident,Sakhir,Free Practice,11:38:32,Round 1 ,2017-04-16
14,1:44.016,1.795,0.058,187.309,,,19,3,L. Delétraz,Racing Engineering,Sakhir,Free Practice,11:36:09,Round 1 ,2017-04-16
15,1:44.360,2.139,0.344,186.692,,,20,8,A. Albon,ART Grand Prix,Sakhir,Free Practice,11:47:31,Round 1 ,2017-04-16
