LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
28,56:11.575,68.704,1.698,174.625,1:51.894,28.0,17,12,P. Piquet,Charouz Racing System,Sochi,Feature Race,,Round 10 ,2020-09-27
28,56:37.178,94.30,25.603,173.309,1:51.009,28.0,18,11,L. Delétraz,Charouz Racing System,Sochi,Feature Race,,Round 10 ,2020-09-27
12,1:48.688,-,-,193.699,,,1,7,Y. Tsunoda,Carlin,Sochi,Qualifying Session,14:29:42,Round 10 ,2020-09-27
12,1:48.694,0.006,0.006,193.688,,,2,8,J. Daruvala,Carlin,Sochi,Qualifying Session,14:29:59,Round 10 ,2020-09-27
12,1:48.883,0.195,0.189,193.352,,,3,20,M. Schumacher,PREMA Racing,Sochi,Qualifying Session,14:29:49,Round 10 ,2020-09-27
10,1:49.047,0.359,0.164,193.061,,,4,4,C. Ilott,UNI-Virtuosi,Sochi,Qualifying Session,14:30:01,Round 10 ,2020-09-27
11,1:49.230,0.542,0.183,192.738,,,5,25,L. Ghiotto,Hitech Grand Prix,Sochi,Qualifying Session,14:29:57,Round 10 ,2020-09-27
11,1:49.252,0.564,0.022,192.699,,,6,6,C. Lundgaard,ART Grand Prix,Sochi,Qualifying Session,14:30:31,Round 10 ,2020-09-27
11,1:49.284,0.596,0.032,192.643,,,7,21,R. Shwartzman,PREMA Racing,Sochi,Qualifying Session,14:29:31,Round 10 ,2020-09-27
12,1:49.306,0.618,0.022,192.604,,,8,9,J. Aitken,Campos Racing,Sochi,Qualifying Session,14:29:35,Round 10 ,2020-09-27
11,1:49.311,0.623,0.005,192.595,,,9,3,G. Zhou,UNI-Virtuosi,Sochi,Qualifying Session,14:26:26,Round 10 ,2020-09-27
11,1:49.474,0.786,0.163,192.308,,,10,24,N. Mazepin,Hitech Grand Prix,Sochi,Qualifying Session,14:11:04,Round 10 ,2020-09-27
11,1:49.639,0.951,0.165,192.019,,,11,1,J. Vips,DAMS,Sochi,Qualifying Session,14:29:52,Round 10 ,2020-09-27
11,1:49.680,0.992,0.041,191.947,,,12,12,P. Piquet,Charouz Racing System,Sochi,Qualifying Session,14:29:39,Round 10 ,2020-09-27
11,1:49.699,1.011,0.019,191.914,,,13,11,L. Delétraz,Charouz Racing System,Sochi,Qualifying Session,14:29:13,Round 10 ,2020-09-27
10,1:49.869,1.181,0.170,191.617,,,14,5,M. Armstrong,ART Grand Prix,Sochi,Qualifying Session,14:25:14,Round 10 ,2020-09-27
10,1:49.962,1.274,0.093,191.455,,,15,17,J. Hughes,BWT HWA RACELAB,Sochi,Qualifying Session,14:26:02,Round 10 ,2020-09-27
9,1:49.976,1.288,0.014,191.43,,,16,15,F. Drugovich,MP Motorsport,Sochi,Qualifying Session,14:30:44,Round 10 ,2020-09-27
11,1:50.214,1.526,0.238,191.017,,,17,2,D. Ticktum,DAMS,Sochi,Qualifying Session,14:30:39,Round 10 ,2020-09-27
11,1:50.349,1.661,0.135,190.783,,,18,23,M. Sato,Trident,Sochi,Qualifying Session,14:30:05,Round 10 ,2020-09-27
11,1:50.456,1.768,0.107,190.598,,,19,22,R. Nissany,Trident,Sochi,Qualifying Session,14:25:18,Round 10 ,2020-09-27
10,1:50.488,1.800,0.032,190.543,,,20,16,A. Markelov,BWT HWA RACELAB,Sochi,Qualifying Session,14:26:36,Round 10 ,2020-09-27
8,1:50.943,2.255,0.455,189.762,,,21,14,G. Alesi,MP Motorsport,Sochi,Qualifying Session,14:30:47,Round 10 ,2020-09-27
11,1:51.375,2.687,0.432,189.026,,,22,10,G. Samaia,Campos Racing,Sochi,Qualifying Session,14:12:01,Round 10 ,2020-09-27
16,1:49.631,-,-,192.033,,,1,25,L. Ghiotto,Hitech Grand Prix,Sochi,Free Practice,09:54:40,Round 10 ,2020-09-27
16,1:49.712,0.081,0.081,191.891,,,2,7,Y. Tsunoda,Carlin,Sochi,Free Practice,09:59:49,Round 10 ,2020-09-27
16,1:49.741,0.110,0.029,191.84,,,3,8,J. Daruvala,Carlin,Sochi,Free Practice,09:49:36,Round 10 ,2020-09-27
14,1:49.858,0.227,0.117,191.636,,,4,6,C. Lundgaard,ART Grand Prix,Sochi,Free Practice,09:59:14,Round 10 ,2020-09-27
16,1:49.953,0.322,0.095,191.47,,,5,4,C. Ilott,UNI-Virtuosi,Sochi,Free Practice,09:57:30,Round 10 ,2020-09-27
17,1:49.959,0.328,0.006,191.46,,,6,24,N. Mazepin,Hitech Grand Prix,Sochi,Free Practice,09:53:07,Round 10 ,2020-09-27
16,1:49.999,0.368,0.040,191.39,,,7,12,P. Piquet,Charouz Racing System,Sochi,Free Practice,10:00:56,Round 10 ,2020-09-27
14,1:50.331,0.700,0.332,190.814,,,8,20,M. Schumacher,PREMA Racing,Sochi,Free Practice,10:09:20,Round 10 ,2020-09-27
13,1:50.387,0.756,0.056,190.718,,,9,5,M. Armstrong,ART Grand Prix,Sochi,Free Practice,09:55:11,Round 10 ,2020-09-27
16,1:50.491,0.860,0.104,190.538,,,10,2,D. Ticktum,DAMS,Sochi,Free Practice,10:11:55,Round 10 ,2020-09-27
17,1:50.643,1.012,0.152,190.276,,,11,15,F. Drugovich,MP Motorsport,Sochi,Free Practice,10:09:25,Round 10 ,2020-09-27
14,1:50.661,1.030,0.018,190.245,,,12,21,R. Shwartzman,PREMA Racing,Sochi,Free Practice,10:08:32,Round 10 ,2020-09-27
16,1:50.719,1.088,0.058,190.146,,,13,1,J. Vips,DAMS,Sochi,Free Practice,09:53:52,Round 10 ,2020-09-27
15,1:50.801,1.170,0.082,190.005,,,14,3,G. Zhou,UNI-Virtuosi,Sochi,Free Practice,10:01:50,Round 10 ,2020-09-27
11,1:50.872,1.241,0.071,189.883,,,15,23,M. Sato,Trident,Sochi,Free Practice,10:01:33,Round 10 ,2020-09-27
14,1:50.882,1.251,0.010,189.866,,,16,9,J. Aitken,Campos Racing,Sochi,Free Practice,09:53:45,Round 10 ,2020-09-27
14,1:50.894,1.263,0.012,189.846,,,17,22,R. Nissany,Trident,Sochi,Free Practice,09:56:09,Round 10 ,2020-09-27
16,1:51.212,1.581,0.318,189.303,,,18,14,G. Alesi,MP Motorsport,Sochi,Free Practice,09:53:48,Round 10 ,2020-09-27
15,1:51.409,1.778,0.197,188.968,,,19,16,A. Markelov,BWT HWA RACELAB,Sochi,Free Practice,09:46:03,Round 10 ,2020-09-27
16,1:51.521,1.890,0.112,188.778,,,20,17,J. Hughes,BWT HWA RACELAB,Sochi,Free Practice,09:54:21,Round 10 ,2020-09-27
15,1:51.607,1.976,0.086,188.633,,,21,11,L. Delétraz,Charouz Racing System,Sochi,Free Practice,09:56:41,Round 10 ,2020-09-27
16,1:52.311,2.680,0.704,187.45,,,22,10,G. Samaia,Campos Racing,Sochi,Free Practice,09:54:14,Round 10 ,2020-09-27
