LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
28,44:47.130,-,-,164.287,1:33.893,5.0,1,5,A. Albon,DAMS,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,44:56.595,9.465,9.465,163.71,1:33.537,6.0,2,14,L. Ghiotto,Campos Vexatec Racing,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,44:58.501,11.371,1.906,163.594,1:33.952,5.0,3,18,S. Sette Câmara,Carlin,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:00.768,13.638,2.267,163.457,1:33.871,14.0,4,19,L. Norris,Carlin,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:15.340,28.210,14.572,162.58,1:33.892,8.0,5,9,R. Merhi,MP Motorsport,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:21.274,34.144,5.934,162.225,1:34.354,10.0,6,12,N. Fukuzumi,BWT Arden,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:21.275,34.145,0.001,162.225,1:34.204,10.0,7,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:23.716,36.586,2.441,162.08,1:33.806,17.0,8,8,G. Russell,ART Grand Prix,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:24.270,37.140,0.554,162.047,1:34.435,14.0,9,20,L. Delétraz,Charouz Racing System,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:26.106,38.976,1.836,161.938,1:34.172,8.0,10,7,J. Aitken,ART Grand Prix,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:28.093,40.963,1.987,161.82,1:34.423,9.0,11,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:28.665,41.535,0.572,161.786,1:34.111,14.0,12,2,T. Makino,RUSSIAN TIME,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:39.360,52.230,10.695,161.154,1:34.036,10.0,13,1,A. Markelov,RUSSIAN TIME,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:39.509,52.379,0.149,161.145,1:34.320,12.0,14,16,A. Maini,Trident,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,45:48.062,60.932,8.553,160.644,1:33.782,9.0,15,15,R. Nissany,Campos Vexatec Racing,Budapest,Sprint Race,,Round 8 ,2018-07-29
28,46:04.314,77.184,16.252,159.699,1:34.337,12.0,16,6,N. Latifi,DAMS,Budapest,Sprint Race,,Round 8 ,2018-07-29
27,45:47.668,1 LAP,1 LAP,154.927,1:31.889,24.0,17,21,A. Fuoco,Charouz Racing System,Budapest,Sprint Race,,Round 8 ,2018-07-29
34,1:00:16.996,-,-,148.214,1:32.832,33.0,1,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:33.504,16.508,16.508,147.54,1:35.120,25.0,2,19,L. Norris,Carlin,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:37.748,20.752,4.244,147.368,1:33.466,32.0,3,21,A. Fuoco,Charouz Racing System,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:38.801,21.805,1.053,147.326,1:33.672,33.0,4,7,J. Aitken,ART Grand Prix,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:40.073,23.077,1.272,147.274,1:34.093,29.0,5,5,A. Albon,DAMS,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:45.692,28.696,5.619,147.047,1:33.268,33.0,6,14,L. Ghiotto,Campos Vexatec Racing,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:46.095,29.099,0.403,147.031,1:33.290,30.0,7,18,S. Sette Câmara,Carlin,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:52.590,35.594,6.495,146.769,1:34.600,26.0,8,1,A. Markelov,RUSSIAN TIME,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:53.300,36.304,0.710,146.741,1:34.329,32.0,9,2,T. Makino,RUSSIAN TIME,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:54.110,37.114,0.810,146.708,1:35.232,29.0,10,12,N. Fukuzumi,BWT Arden,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:54.979,37.983,0.869,146.674,1:35.314,29.0,11,9,R. Merhi,MP Motorsport,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:55.332,38.336,0.353,146.659,1:33.235,32.0,12,16,A. Maini,Trident,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:56.116,39.120,0.784,146.628,1:33.617,27.0,13,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:00:56.854,39.858,0.738,146.598,1:33.212,32.0,14,17,A. Lorandi,Trident,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:01:05.068,48.072,8.214,146.27,1:32.615,33.0,15,15,R. Nissany,Campos Vexatec Racing,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:01:10.237,53.241,5.169,146.064,1:33.894,29.0,16,11,M. Günther,BWT Arden,Budapest,Feature Race,,Round 8 ,2018-07-29
34,1:01:30.692,73.696,20.455,145.254,1:32.972,34.0,17,20,L. Delétraz,Charouz Racing System,Budapest,Feature Race,,Round 8 ,2018-07-29
33,1:01:17.422,1 LAP,1 LAP,141.49,1:32.473,33.0,18,10,R. Boschung,MP Motorsport,Budapest,Feature Race,,Round 8 ,2018-07-29
