LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
30,1:06:39.193,-,-,156.164,1:33.986,26.0,1,2,J. Daruvala,PREMA Racing,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:06:41.163,1.970,1.970,156.087,1:34.014,19.0,2,9,F. Vesti,ART Grand Prix,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:06:45.684,6.491,0.753,155.911,1:34.244,26.0,3,22,E. Fittipaldi,Charouz Racing System,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:06:46.442,7.249,0.758,155.881,1:34.100,19.0,4,1,D. Hauger,PREMA Racing,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:06:46.994,7.801,0.552,155.86,1:34.087,19.0,5,24,D. Beckmann,Van Amersfoort Racing,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:06:49.695,10.502,2.701,155.755,1:34.035,27.0,6,11,F. Drugovich,MP Motorsport,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:06:51.931,12.738,2.236,155.668,1:34.091,18.0,7,25,A. Cordeel,Van Amersfoort Racing,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:07:07.143,27.950,15.212,155.08,1:35.182,23.0,8,12,C. Novalak,MP Motorsport,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:07:14.377,35.184,7.234,154.802,1:33.155,29.0,9,20,R. Verschoor,Trident,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:07:24.88,45.692,10.508,154.4,1:33.858,29.0,10,8,J. Vips,Hitech Grand Prix,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:07:26.715,47.522,1.830,154.33,1:33.771,23.0,11,4,M. Sato,Virtuosi Racing,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:07:33.911,54.718,7.196,154.056,1:34.026,25.0,12,7,M. Armstrong,Hitech Grand Prix,Monza,Feature Race,,Round 13 ,2022-09-11
30,1:08:10.727,91.534,36.816,152.67,1:34.203,28.0,13,5,L. Lawson,Carlin,Monza,Feature Race,,Round 13 ,2022-09-11
21,35:29.646,-,-,205.122,1:33.817,18.0,1,8,J. Vips,Hitech Grand Prix,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:30.681,1.035,1.035,205.022,1:33.763,19.0,2,9,F. Vesti,ART Grand Prix,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:37.330,7.684,6.649,204.385,1:34.059,12.0,3,2,J. Daruvala,PREMA Racing,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:38.668,9.022,1.338,204.257,1:34.017,11.0,4,6,L. Sargeant,Carlin,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:42.775,13.129,3.667,203.865,1:34.039,20.0,5,5,L. Lawson,Carlin,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:42.952,13.306,0.177,203.848,1:33.930,21.0,6,3,J. Doohan,Virtuosi Racing,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:44.037,14.391,1.085,203.745,1:33.856,20.0,7,24,D. Beckmann,Van Amersfoort Racing,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:39.108,9.462,0.440,204.215,1:33.874,20.0,8,20,R. Verschoor,Trident,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:44.369,14.723,0.332,203.714,1:33.739,20.0,9,1,D. Hauger,PREMA Racing,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:47.267,17.621,2.898,203.439,1:33.935,20.0,10,7,M. Armstrong,Hitech Grand Prix,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:48.841,19.195,1.574,203.29,1:34.103,8.0,11,4,M. Sato,Virtuosi Racing,Monza,Sprint Race,,Round 13 ,2022-09-11
21,35:52.250,22.604,3.409,202.968,1:34.052,7.0,12,22,E. Fittipaldi,Charouz Racing System,Monza,Sprint Race,,Round 13 ,2022-09-11
