LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
21,36:53.135,37.995,1.633,201.016,1:43.527,4.0,14,5,M. Armstrong,ART Grand Prix,Silverstone,Sprint Race,,Round 5 ,2020-08-09
21,36:55.291,40.151,2.156,200.821,1:43.544,6.0,15,22,R. Nissany,Trident,Silverstone,Sprint Race,,Round 5 ,2020-08-09
21,36:58.888,43.748,3.597,200.495,1:42.525,5.0,16,12,P. Piquet,Charouz Racing System,Silverstone,Sprint Race,,Round 5 ,2020-08-09
21,37:02.342,47.202,3.454,200.183,1:43.747,3.0,17,23,M. Sato,Trident,Silverstone,Sprint Race,,Round 5 ,2020-08-09
21,37:15.415,60.275,13.073,199.013,1:43.435,7.0,18,14,N. Matsushita,MP Motorsport,Silverstone,Sprint Race,,Round 5 ,2020-08-09
21,37:16.850,61.710,1.435,198.885,1:43.978,4.0,19,10,G. Samaia,Campos Racing,Silverstone,Sprint Race,,Round 5 ,2020-08-09
21,37:46.688,91.548,29.838,196.267,1:41.683,21.0,20,17,G. Alesi,BWT HWA RACELAB,Silverstone,Sprint Race,,Round 5 ,2020-08-09
20,36:22.348,1 LAP,1 LAP,194.134,1:41.087,20.0,21,6,C. Lundgaard,ART Grand Prix,Silverstone,Sprint Race,,Round 5 ,2020-08-09
29,51:12.407,-,-,200.018,1:43.164,10.0,1,4,C. Ilott,UNI-Virtuosi,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:20.981,8.574,8.574,199.461,1:44.084,25.0,2,6,C. Lundgaard,ART Grand Prix,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:24.710,12.303,3.729,199.22,1:44.167,28.0,3,9,J. Aitken,Campos Racing,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:27.427,15.020,2.717,199.045,1:42.794,25.0,4,24,N. Mazepin,Hitech Grand Prix,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:29.051,16.644,1.624,198.94,1:44.249,25.0,5,11,L. Delétraz,Charouz Racing System,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:29.417,17.010,0.366,198.917,1:43.896,28.0,6,7,Y. Tsunoda,Carlin,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:31.639,19.232,2.222,198.774,1:43.870,25.0,7,20,M. Schumacher,PREMA Racing,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:32.440,20.033,0.801,198.722,1:43.493,23.0,8,21,R. Shwartzman,PREMA Racing,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:32.835,20.428,0.395,198.697,1:42.754,25.0,9,3,G. Zhou,UNI-Virtuosi,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:36.534,24.127,3.699,198.459,1:43.191,22.0,10,15,F. Drugovich,MP Motorsport,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:38.825,26.418,2.291,198.313,1:43.805,29.0,11,14,N. Matsushita,MP Motorsport,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:40.516,28.109,1.691,198.205,1:42.228,24.0,12,8,J. Daruvala,Carlin,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:48.521,36.114,8.005,197.694,1:43.797,29.0,13,25,L. Ghiotto,Hitech Grand Prix,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:54.132,41.725,5.611,197.338,1:44.731,10.0,14,5,M. Armstrong,ART Grand Prix,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:55.516,43.109,1.384,197.25,1:43.932,8.0,15,2,D. Ticktum,DAMS,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,51:55.659,43.252,0.143,197.241,1:44.386,21.0,16,17,G. Alesi,BWT HWA RACELAB,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,52:02.455,50.048,6.796,196.812,1:44.880,17.0,17,23,M. Sato,Trident,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,52:03.835,51.428,1.380,196.725,1:44.054,22.0,18,22,R. Nissany,Trident,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,52:26.600,74.193,22.765,195.302,1:44.961,26.0,19,16,A. Markelov,BWT HWA RACELAB,Silverstone,Feature Race,,Round 5 ,2020-08-09
29,52:27.497,75.090,0.897,195.246,1:43.715,25.0,20,10,G. Samaia,Campos Racing,Silverstone,Feature Race,,Round 5 ,2020-08-09
28,52:04.246,1 LAP,1 LAP,189.911,1:43.755,11.0,21,12,P. Piquet,Charouz Racing System,Silverstone,Feature Race,,Round 5 ,2020-08-09
11,1:39.062,-,-,214.084,,,1,4,C. Ilott,UNI-Virtuosi,Silverstone,Qualifying Session,17:40:47,Round 5 ,2020-08-09
12,1:39.177,0.115,0.115,213.835,,,2,6,C. Lundgaard,ART Grand Prix,Silverstone,Qualifying Session,17:25:06,Round 5 ,2020-08-09
12,1:39.278,0.216,0.101,213.618,,,3,9,J. Aitken,Campos Racing,Silverstone,Qualifying Session,17:25:11,Round 5 ,2020-08-09
12,1:39.326,0.264,0.048,213.515,,,4,2,D. Ticktum,DAMS,Silverstone,Qualifying Session,17:40:01,Round 5 ,2020-08-09
11,1:39.362,0.300,0.036,213.437,,,5,25,L. Ghiotto,Hitech Grand Prix,Silverstone,Qualifying Session,17:25:39,Round 5 ,2020-08-09
12,1:39.394,0.332,0.032,213.369,,,6,3,G. Zhou,UNI-Virtuosi,Silverstone,Qualifying Session,17:40:59,Round 5 ,2020-08-09
11,1:39.410,0.348,0.016,213.334,,,7,24,N. Mazepin,Hitech Grand Prix,Silverstone,Qualifying Session,17:25:18,Round 5 ,2020-08-09
11,1:39.448,0.386,0.038,213.253,,,8,20,M. Schumacher,PREMA Racing,Silverstone,Qualifying Session,17:40:35,Round 5 ,2020-08-09
12,1:39.474,0.412,0.026,213.197,,,9,11,L. Delétraz,Charouz Racing System,Silverstone,Qualifying Session,17:39:57,Round 5 ,2020-08-09
12,1:39.494,0.432,0.020,213.154,,,10,7,Y. Tsunoda,Carlin,Silverstone,Qualifying Session,17:39:42,Round 5 ,2020-08-09
11,1:39.525,0.463,0.031,213.088,,,11,21,R. Shwartzman,PREMA Racing,Silverstone,Qualifying Session,17:40:51,Round 5 ,2020-08-09
12,1:39.526,0.464,0.001,213.086,,,12,15,F. Drugovich,MP Motorsport,Silverstone,Qualifying Session,17:25:49,Round 5 ,2020-08-09
11,1:39.621,0.559,0.095,212.882,,,13,12,P. Piquet,Charouz Racing System,Silverstone,Qualifying Session,17:25:42,Round 5 ,2020-08-09
11,1:39.679,0.617,0.058,212.758,,,14,23,M. Sato,Trident,Silverstone,Qualifying Session,17:40:54,Round 5 ,2020-08-09
10,1:39.783,0.721,0.104,212.537,,,15,1,S. Gelael,DAMS,Silverstone,Qualifying Session,17:39:54,Round 5 ,2020-08-09
12,1:39.790,0.728,0.007,212.522,,,16,8,J. Daruvala,Carlin,Silverstone,Qualifying Session,17:40:19,Round 5 ,2020-08-09
12,1:39.961,0.899,0.171,212.158,,,17,14,N. Matsushita,MP Motorsport,Silverstone,Qualifying Session,17:25:17,Round 5 ,2020-08-09
9,1:40.094,1.032,0.133,211.876,,,18,16,A. Markelov,BWT HWA RACELAB,Silverstone,Qualifying Session,17:35:06,Round 5 ,2020-08-09
12,1:40.299,1.237,0.205,211.443,,,19,5,M. Armstrong,ART Grand Prix,Silverstone,Qualifying Session,17:43:40,Round 5 ,2020-08-09
12,1:40.485,1.423,0.186,211.052,,,20,17,G. Alesi,BWT HWA RACELAB,Silverstone,Qualifying Session,17:25:30,Round 5 ,2020-08-09
12,1:40.615,1.553,0.130,210.779,,,21,22,R. Nissany,Trident,Silverstone,Qualifying Session,17:25:56,Round 5 ,2020-08-09
12,1:41.061,1.999,0.446,209.849,,,22,10,G. Samaia,Campos Racing,Silverstone,Qualifying Session,17:25:45,Round 5 ,2020-08-09
20,1:39.783,-,-,212.537,,,1,20,M. Schumacher,PREMA Racing,Silverstone,Free Practice,13:13:00,Round 5 ,2020-08-09
19,1:39.814,0.031,0.031,212.471,,,2,11,L. Delétraz,Charouz Racing System,Silverstone,Free Practice,13:23:06,Round 5 ,2020-08-09
19,1:39.984,0.201,0.170,212.109,,,3,2,D. Ticktum,DAMS,Silverstone,Free Practice,13:23:14,Round 5 ,2020-08-09
18,1:40.044,0.261,0.060,211.982,,,4,21,R. Shwartzman,PREMA Racing,Silverstone,Free Practice,13:13:10,Round 5 ,2020-08-09
19,1:40.152,0.369,0.108,211.754,,,5,1,S. Gelael,DAMS,Silverstone,Free Practice,13:22:06,Round 5 ,2020-08-09
19,1:40.189,0.406,0.037,211.675,,,6,7,Y. Tsunoda,Carlin,Silverstone,Free Practice,13:11:40,Round 5 ,2020-08-09
17,1:40.252,0.469,0.063,211.542,,,7,9,J. Aitken,Campos Racing,Silverstone,Free Practice,13:12:28,Round 5 ,2020-08-09
20,1:40.280,0.497,0.028,211.483,,,8,8,J. Daruvala,Carlin,Silverstone,Free Practice,13:07:29,Round 5 ,2020-08-09
18,1:40.283,0.500,0.003,211.477,,,9,3,G. Zhou,UNI-Virtuosi,Silverstone,Free Practice,13:17:10,Round 5 ,2020-08-09
19,1:40.310,0.527,0.027,211.42,,,10,6,C. Lundgaard,ART Grand Prix,Silverstone,Free Practice,13:07:58,Round 5 ,2020-08-09
18,1:40.348,0.565,0.038,211.34,,,11,4,C. Ilott,UNI-Virtuosi,Silverstone,Free Practice,13:09:37,Round 5 ,2020-08-09
18,1:40.350,0.567,0.002,211.336,,,12,25,L. Ghiotto,Hitech Grand Prix,Silverstone,Free Practice,13:24:26,Round 5 ,2020-08-09
20,1:40.370,0.587,0.020,211.294,,,13,24,N. Mazepin,Hitech Grand Prix,Silverstone,Free Practice,13:19:39,Round 5 ,2020-08-09
16,1:40.492,0.709,0.122,211.037,,,14,5,M. Armstrong,ART Grand Prix,Silverstone,Free Practice,13:21:15,Round 5 ,2020-08-09
17,1:40.599,0.816,0.107,210.813,,,15,12,P. Piquet,Charouz Racing System,Silverstone,Free Practice,13:40:35,Round 5 ,2020-08-09
19,1:40.646,0.863,0.047,210.714,,,16,14,N. Matsushita,MP Motorsport,Silverstone,Free Practice,13:23:10,Round 5 ,2020-08-09
19,1:41.055,1.272,0.409,209.861,,,17,15,F. Drugovich,MP Motorsport,Silverstone,Free Practice,13:15:52,Round 5 ,2020-08-09
10,1:41.296,1.513,0.241,209.362,,,18,17,G. Alesi,BWT HWA RACELAB,Silverstone,Free Practice,13:12:34,Round 5 ,2020-08-09
11,1:41.368,1.585,0.072,209.213,,,19,23,M. Sato,Trident,Silverstone,Free Practice,13:10:26,Round 5 ,2020-08-09
19,1:41.551,1.768,0.183,208.836,,,20,16,A. Markelov,BWT HWA RACELAB,Silverstone,Free Practice,13:10:18,Round 5 ,2020-08-09
19,1:41.712,1.929,0.161,208.506,,,21,22,R. Nissany,Trident,Silverstone,Free Practice,13:22:15,Round 5 ,2020-08-09
18,1:42.716,2.933,1.004,206.468,,,22,10,G. Samaia,Campos Racing,Silverstone,Free Practice,13:32:59,Round 5 ,2020-08-09
