LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
37,56:56.729,-,-,181.418,1:30.075,3.0,1,8,O. Bearman,PREMA Racing,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,56:59.573,2.844,2.844,181.267,1:30.318,4.0,2,4,E. Fittipaldi,Carlin,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:00.207,3.478,0.634,181.234,1:29.347,27.0,3,6,V. Martins,ART Grand Prix,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:05.752,9.023,5.545,180.94,1:30.554,26.0,4,11,A. Iwasa,DAMS,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:06.344,9.615,0.592,180.909,1:28.577,27.0,5,7,F. Vesti,PREMA Racing,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:13.820,17.091,7.476,180.515,1:30.472,2.0,6,14,J. Doohan,Invicta Virtuosi Racing,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:17.144,20.415,3.324,180.341,1:30.416,4.0,7,5,T. Pourchaire,ART Grand Prix,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:18.012,21.283,0.868,180.295,1:30.198,12.0,8,1,D. Hauger,MP Motorsport,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:18.612,21.883,0.600,180.264,1:29.863,24.0,9,12,A. Leclerc,DAMS,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:31.342,34.613,12.730,179.599,1:29.709,25.0,10,22,R. Verschoor,Van Amersfoort Racing,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:38.763,42.034,7.421,179.214,1:30.232,11.0,11,23,J. Correa,Van Amersfoort Racing,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:39.616,42.887,0.853,179.169,1:30.998,14.0,12,20,R. Stanek,Trident,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:40.221,43.492,0.605,179.138,1:29.960,26.0,13,9,J. Crawford,Hitech Pulse-Eight,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:42.282,45.553,2.061,179.031,1:29.640,21.0,14,2,J. Daruvala,MP Motorsport,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:55.016,58.287,12.734,178.375,1:30.813,8.0,15,25,R. Boschung,Campos Racing,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:57.382,60.653,2.366,178.254,1:28.887,31.0,16,3,Z. Maloney,Carlin,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,57:59.415,62.686,2.033,178.15,1:29.748,31.0,17,24,K. Maini,Campos Racing,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,58:01.012,64.283,1.597,178.068,1:29.872,22.0,18,16,R. Nissany,PHM Racing by Charouz,Barcelona,Feature Race,,Round 7 ,2023-06-04
37,58:17.825,81.096,16.813,177.212,1:31.199,26.0,19,15,A. Cordeel,Invicta Virtuosi Racing,Barcelona,Feature Race,,Round 7 ,2023-06-04
36,57:06.814,1 LAP,1 LAP,175.992,1:29.289,31.0,20,10,I. Hadjar,Hitech Pulse-Eight,Barcelona,Feature Race,,Round 7 ,2023-06-04
36,57:06.862,1 LAP,0.048,175.99,1:27.474,35.0,21,21,C. Novalak,Trident,Barcelona,Feature Race,,Round 7 ,2023-06-04
36,58:46.420,1 LAP,99.558,171.021,1:30.627,32.0,22,17,B. Benavides,PHM Racing by Charouz,Barcelona,Feature Race,,Round 7 ,2023-06-04
26,47:22.796,-,-,153.173,1:28.558,26.0,1,7,F. Vesti,PREMA Racing,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:23.900,1.104,1.104,153.114,1:28.422,26.0,2,5,T. Pourchaire,ART Grand Prix,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:27.422,4.626,3.522,152.924,1:29.355,26.0,3,6,V. Martins,ART Grand Prix,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:27.980,5.184,0.558,152.894,1:29.385,26.0,4,1,D. Hauger,MP Motorsport,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:28.457,5.661,0.477,152.869,1:29.365,26.0,5,14,J. Doohan,Invicta Virtuosi Racing,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:29.816,7.020,1.359,152.796,1:30.058,26.0,6,22,R. Verschoor,Van Amersfoort Racing,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:30.282,7.486,0.466,152.771,1:29.935,26.0,7,8,O. Bearman,PREMA Racing,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:32.660,9.864,2.378,152.644,1:30.666,25.0,8,11,A. Iwasa,DAMS,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:33.011,10.215,0.351,152.625,1:30.667,25.0,9,12,A. Leclerc,DAMS,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:35.183,12.387,2.172,152.509,1:31.138,26.0,10,4,E. Fittipaldi,Carlin,Barcelona,Sprint Race,,Round 7 ,2023-06-04
26,47:35.617,12.821,0.434,152.485,1:31.034,26.0,11,21,C. Novalak,Trident,Barcelona,Sprint Race,,Round 7 ,2023-06-04
