LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
39,1:32:15.851,2 LAPS,11.028,84.632,1:25.667,26.0,14,18,T. Calderón,BWT Arden,Monte Carlo,Feature Race,,Round 4 ,2019-05-25
39,1:32:04.823,2 LAPS,1 LAP,84.801,1:26.690,34.0,15,17,M. Raghunathan,MP Motorsport,Monte Carlo,Feature Race,,Round 4 ,2019-05-25
37,1:24:50.048,DNF,-,87.324,1:24.973,24.0,16,12,J. Correa,Sauber Junior Team by Charouz,Monte Carlo,Feature Race,,Round 4 ,2019-05-25
36,1:25:18.196,DNF,-,84.497,1:25.771,23.0,17,15,J. Aitken,Campos Racing,Monte Carlo,Feature Race,,Round 4 ,2019-05-25
11,1:20.676,-,-,148.906,,,1,4,N. de Vries,ART Grand Prix,Monte Carlo,Qualifying Group B,13:58:04,Round 4 ,2019-05-25
10,1:20.924,0.248,0.248,148.45,,,2,8,L. Ghiotto,UNI-Virtuosi,Monte Carlo,Qualifying Group B,14:01:15,Round 4 ,2019-05-25
9,1:21.130,0.454,0.206,148.073,,,3,6,N. Latifi,DAMS,Monte Carlo,Qualifying Group B,13:58:34,Round 4 ,2019-05-25
10,1:21.598,0.922,0.468,147.224,,,4,10,S. Gelael,PREMA Racing,Monte Carlo,Qualifying Group B,13:59:08,Round 4 ,2019-05-25
11,1:21.807,1.131,0.209,146.848,,,5,2,N. Matsushita,Carlin,Monte Carlo,Qualifying Group B,13:58:23,Round 4 ,2019-05-25
11,1:22.086,1.410,0.279,146.348,,,6,16,A. Markelov,MP Motorsport,Monte Carlo,Qualifying Group B,13:58:41,Round 4 ,2019-05-25
8,1:22.290,1.614,0.204,145.986,,,7,14,D. Boccolacci,Campos Racing,Monte Carlo,Qualifying Group B,13:54:41,Round 4 ,2019-05-25
11,1:22.437,1.761,0.147,145.725,,,8,12,J. Correa,Sauber Junior Team by Charouz,Monte Carlo,Qualifying Group B,14:01:10,Round 4 ,2019-05-25
11,1:22.785,2.109,0.348,145.113,,,9,20,G. Alesi,Trident,Monte Carlo,Qualifying Group B,14:00:58,Round 4 ,2019-05-25
10,1:24.791,4.115,2.006,141.68,,,10,18,T. Calderón,BWT Arden,Monte Carlo,Qualifying Group B,14:00:39,Round 4 ,2019-05-25
10,1:21.462,-,-,147.469,,,1,11,C. Ilott,Sauber Junior Team by Charouz,Monte Carlo,Qualifying Group A,13:34:14,Round 4 ,2019-05-25
11,1:21.469,0.007,0.007,147.457,,,2,9,M. Schumacher,PREMA Racing,Monte Carlo,Qualifying Group A,13:37:21,Round 4 ,2019-05-25
10,1:21.537,0.075,0.068,147.334,,,3,5,S. Sette Câmara,DAMS,Monte Carlo,Qualifying Group A,13:36:09,Round 4 ,2019-05-25
9,1:21.675,0.213,0.138,147.085,,,4,19,A. Hubert,BWT Arden,Monte Carlo,Qualifying Group A,13:34:38,Round 4 ,2019-05-25
11,1:21.936,0.474,0.261,146.616,,,5,1,L. Delétraz,Carlin,Monte Carlo,Qualifying Group A,13:36:57,Round 4 ,2019-05-25
11,1:22.089,0.627,0.153,146.343,,,6,3,N. Mazepin,ART Grand Prix,Monte Carlo,Qualifying Group A,13:37:07,Round 4 ,2019-05-25
11,1:22.233,0.771,0.144,146.087,,,7,21,R. Boschung,Trident,Monte Carlo,Qualifying Group A,13:34:08,Round 4 ,2019-05-25
10,1:22.772,1.310,0.539,145.136,,,8,7,G. Zhou,UNI-Virtuosi,Monte Carlo,Qualifying Group A,13:33:42,Round 4 ,2019-05-25
10,1:22.877,1.415,0.105,144.952,,,9,15,J. Aitken,Campos Racing,Monte Carlo,Qualifying Group A,13:31:20,Round 4 ,2019-05-25
11,1:26.522,5.060,3.645,138.845,,,10,17,M. Raghunathan,MP Motorsport,Monte Carlo,Qualifying Group A,13:37:19,Round 4 ,2019-05-25
25,1:21.887,-,-,146.704,,,1,6,N. Latifi,DAMS,Monte Carlo,Free Practice,09:54:29,Round 4 ,2019-05-25
24,1:22.001,0.114,0.114,146.5,,,2,4,N. de Vries,ART Grand Prix,Monte Carlo,Free Practice,09:52:20,Round 4 ,2019-05-25
24,1:22.327,0.440,0.326,145.92,,,3,8,L. Ghiotto,UNI-Virtuosi,Monte Carlo,Free Practice,09:55:24,Round 4 ,2019-05-25
26,1:22.470,0.583,0.143,145.667,,,4,5,S. Sette Câmara,DAMS,Monte Carlo,Free Practice,09:55:31,Round 4 ,2019-05-25
24,1:22.569,0.682,0.099,145.492,,,5,15,J. Aitken,Campos Racing,Monte Carlo,Free Practice,09:55:49,Round 4 ,2019-05-25
26,1:22.838,0.951,0.269,145.02,,,6,11,C. Ilott,Sauber Junior Team by Charouz,Monte Carlo,Free Practice,09:55:44,Round 4 ,2019-05-25
23,1:22.872,0.985,0.034,144.96,,,7,14,D. Boccolacci,Campos Racing,Monte Carlo,Free Practice,09:54:51,Round 4 ,2019-05-25
26,1:22.980,1.093,0.108,144.772,,,8,1,L. Delétraz,Carlin,Monte Carlo,Free Practice,09:36:58,Round 4 ,2019-05-25
26,1:23.135,1.248,0.155,144.502,,,9,10,S. Gelael,PREMA Racing,Monte Carlo,Free Practice,09:56:54,Round 4 ,2019-05-25
25,1:23.167,1.280,0.032,144.446,,,10,19,A. Hubert,BWT Arden,Monte Carlo,Free Practice,09:54:43,Round 4 ,2019-05-25
25,1:23.530,1.643,0.363,143.818,,,11,21,R. Boschung,Trident,Monte Carlo,Free Practice,09:38:01,Round 4 ,2019-05-25
24,1:23.834,1.947,0.304,143.297,,,12,12,J. Correa,Sauber Junior Team by Charouz,Monte Carlo,Free Practice,09:54:40,Round 4 ,2019-05-25
28,1:23.854,1.967,0.020,143.263,,,13,9,M. Schumacher,PREMA Racing,Monte Carlo,Free Practice,09:55:37,Round 4 ,2019-05-25
27,1:24.199,2.312,0.345,142.676,,,14,20,G. Alesi,Trident,Monte Carlo,Free Practice,09:57:38,Round 4 ,2019-05-25
25,1:24.315,2.428,0.116,142.479,,,15,3,N. Mazepin,ART Grand Prix,Monte Carlo,Free Practice,09:51:22,Round 4 ,2019-05-25
26,1:24.640,2.753,0.325,141.932,,,16,7,G. Zhou,UNI-Virtuosi,Monte Carlo,Free Practice,09:55:18,Round 4 ,2019-05-25
22,1:24.821,2.934,0.181,141.63,,,17,16,A. Markelov,MP Motorsport,Monte Carlo,Free Practice,09:38:57,Round 4 ,2019-05-25
9,1:25.023,3.136,0.202,141.293,,,18,2,N. Matsushita,Carlin,Monte Carlo,Free Practice,09:28:13,Round 4 ,2019-05-25
24,1:26.050,4.163,1.027,139.607,,,19,18,T. Calderón,BWT Arden,Monte Carlo,Free Practice,09:53:30,Round 4 ,2019-05-25
25,1:26.784,4.897,0.734,138.426,,,20,17,M. Raghunathan,MP Motorsport,Monte Carlo,Free Practice,09:56:39,Round 4 ,2019-05-25
