LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
30,57:54.568,-,-,181.653,1:47.520,21.0,1,17,A. Iwasa,DAMS,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:03.217,8.649,8.649,181.202,1:47.643,19.0,2,10,T. Pourchaire,ART Grand Prix,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:04.455,9.887,1.238,181.137,1:47.740,18.0,3,9,F. Vesti,ART Grand Prix,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:04.821,10.253,0.366,181.118,1:46.901,29.0,4,11,F. Drugovich,MP Motorsport,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:10.618,16.050,5.797,180.817,1:47.631,18.0,5,3,J. Doohan,Virtuosi Racing,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:14.248,19.680,3.630,180.63,1:47.929,25.0,6,5,L. Lawson,Carlin,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:22.126,27.558,7.878,180.223,1:47.315,20.0,7,2,J. Daruvala,PREMA Racing,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:27.420,32.852,5.294,179.951,1:48.321,17.0,8,12,C. Novalak,MP Motorsport,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:31.082,36.514,3.662,179.764,1:48.411,28.0,9,16,R. Nissany,DAMS,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:32.254,37.686,1.172,179.704,1:48.392,28.0,10,22,E. Fittipaldi,Charouz Racing System,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:34.782,40.214,2.528,179.574,1:47.766,20.0,11,21,C. Williams,Trident,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:40.152,45.584,5.370,179.3,1:48.295,20.0,12,8,J. Vips,Hitech Grand Prix,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:41.044,46.476,0.892,179.255,1:48.445,23.0,13,14,O. Caldwell,Campos Racing,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:43.069,48.501,2.025,179.152,1:48.797,10.0,14,24,D. Beckmann,Van Amersfoort Racing,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,58:43.660,49.092,0.591,179.122,1:47.755,23.0,15,25,A. Cordeel,Van Amersfoort Racing,Le Castellet,Feature Race,,Round 9 ,2022-07-24
30,59:19.704,85.136,36.044,177.308,1:47.226,28.0,16,1,D. Hauger,PREMA Racing,Le Castellet,Feature Race,,Round 9 ,2022-07-24
28,54:47.917,DNF,-,179.172,1:48.192,17.0,17,20,R. Verschoor,Trident,Le Castellet,Feature Race,,Round 9 ,2022-07-24
21,41:22.995,-,-,177.964,1:47.984,21.0,1,5,L. Lawson,Carlin,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:26.201,3.206,3.206,177.735,1:48.395,21.0,2,2,J. Daruvala,PREMA Racing,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:27.830,4.835,0.283,177.618,1:48.310,21.0,3,11,F. Drugovich,MP Motorsport,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:28.704,5.709,0.874,177.556,1:48.433,21.0,4,3,J. Doohan,Virtuosi Racing,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:30.943,7.948,0.861,177.396,1:48.724,15.0,5,9,F. Vesti,ART Grand Prix,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:31.255,8.260,0.312,177.374,1:48.757,18.0,6,17,A. Iwasa,DAMS,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:27.547,4.552,1.346,177.639,1:48.453,21.0,7,10,T. Pourchaire,ART Grand Prix,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:32.649,9.654,0.221,177.275,1:48.784,18.0,8,6,L. Sargeant,Carlin,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:33.581,10.586,0.932,177.209,1:48.823,16.0,9,4,M. Sato,Virtuosi Racing,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:33.974,10.979,0.393,177.181,1:48.731,16.0,10,24,D. Beckmann,Van Amersfoort Racing,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:30.082,7.087,1.378,177.458,1:48.722,21.0,11,8,J. Vips,Hitech Grand Prix,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:35.472,12.477,1.498,177.074,1:48.926,18.0,12,1,D. Hauger,PREMA Racing,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:35.525,12.530,0.053,177.071,1:48.228,16.0,13,21,C. Williams,Trident,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
21,41:32.428,9.433,1.173,177.291,1:48.731,15.0,14,7,M. Armstrong,Hitech Grand Prix,Le Castellet,Sprint Race,,Round 9 ,2022-07-24
